Nome;Data;potencia_total;P - Fase A (W);P - Fase B (W);P - Fase C (W);Q - Total (var);Q - Fase A (var);Q - Fase B (var);Q - Fase C (var);FP - Total;FP - Fase A;FP - Fase B;FP - Fase C;V - Fase A (V);V - Fase B (V);V - Fase C (V);I - Fase A (A);I - Fase B (A);I - Fase C (A)
PowLatec;19/02/2022, 18:00:00;1784,8664362850973;0;0;1784,8664362850973;0;0;0;0;1;1;1;1;0;0;220,9954859611231;0;0;8,54585313174946
PowLatec;19/02/2022, 19:00:00;1746,5234024896265;0;0;1746,5234024896265;0;0;0;0;1;1;1;1;0;0;219,94954356846472;0;0;8,337676348547719
PowLatec;19/02/2022, 20:00:00;1650,6817026378897;0;0;1650,6817026378897;0;0;0;0;1;1;1;1;0;0;220,55654676258993;0;0;7,802997601918465
PowLatec;19/02/2022, 21:00:00;1606,6055582524273;0;0;1606,6055582524273;0;0;0;0;1;1;1;1;0;0;220,92264563106798;0;0;7,590194174757281
PowLatec;19/02/2022, 22:00:00;1602,8017741935482;0;0;1602,8017741935482;0;0;0;0;1;1;1;1;0;0;221,5749539170507;0;0;7,565161290322581
PowLatec;19/02/2022, 23:00:00;1465,442420212766;0;0;1465,442420212766;0;0;0;0;1;1;1;1;0;0;220,6616755319149;0;0;6,909999999999999
PowLatec;20/02/2022, 0:00:00;1504,5378316326533;0;0;1504,5378316326533;0;0;0;0;1;1;1;1;0;0;218,5934693877551;0;0;7,220051020408163
PowLatec;20/02/2022, 1:00:00;1484,9497464788733;0;0;1484,9497464788733;0;0;0;0;1;1;1;1;0;0;218,24070422535212;0;0;7,1138028169014085
PowLatec;20/02/2022, 2:00:00;1488,0708638743458;0;0;1488,0708638743458;0;0;0;0;1;1;1;1;0;0;219,09212041884817;0;0;7,090890052356021
PowLatec;20/02/2022, 3:00:00;1503,0059743589743;0;0;1503,0059743589743;0;0;0;0;1;1;1;1;0;0;218,52741025641026;0;0;7,134615384615385
PowLatec;20/02/2022, 4:00:00;1486,0206068601585;0;0;1486,0206068601585;0;0;0;0;1;1;1;1;0;0;218,35369393139842;0;0;7,136781002638523
PowLatec;20/02/2022, 5:00:00;1296,2439375;0;0;1296,2439375;0;0;0;0;1;1;1;1;0;0;219,46759375000002;0;0;6,16246875
PowLatec;20/02/2022, 6:00:00;1462,6213784461154;0;0;1462,6213784461154;0;0;0;0;1;1;1;1;0;0;218,13661654135336;0;0;7,077819548872181
PowLatec;20/02/2022, 7:00:00;1459,2830344827587;0;0;1459,2830344827587;0;0;0;0;1;1;1;1;0;0;218,9326551724138;0;0;6,9512068965517235
PowLatec;20/02/2022, 8:00:00;1710,3458407079645;0;0;1710,3458407079645;0;0;0;0;1;1;1;1;0;0;218,35648967551623;0;0;8,160412979351033
PowLatec;20/02/2022, 9:00:00;1561,8846601941748;0;0;1561,8846601941748;0;0;0;0;1;1;1;1;0;0;218,28851132686083;0;0;7,510291262135923
PowLatec;20/02/2022, 10:00:00;1835,2134818941504;0;0;1835,2134818941504;0;0;0;0;1;1;1;1;0;0;217,280278551532;0;0;8,735348189415042
PowLatec;20/02/2022, 11:00:00;1941,34261682243;0;0;1941,34261682243;0;0;0;0;1;1;1;1;0;0;217,5721261682243;0;0;9,310210280373832
PowLatec;20/02/2022, 12:00:00;1781,8067654986523;0;0;1781,8067654986523;0;0;0;0;1;1;1;1;0;0;217,77002695417792;0;0;8,482533692722372
PowLatec;20/02/2022, 13:00:00;1989,0356768558952;0;0;1989,0356768558952;0;0;0;0;1;1;1;1;0;0;218,74445414847162;0;0;9,545829694323144
PowLatec;20/02/2022, 14:00:00;1970,5772850678732;0;0;1970,5772850678732;0;0;0;0;1;1;1;1;0;0;217,00411764705885;0;0;9,448009049773757
PowLatec;20/02/2022, 15:00:00;1997,8324649298597;0;0;1997,8324649298597;0;0;0;0;1;1;1;1;0;0;218,00358717434872;0;0;9,589519038076153
PowLatec;20/02/2022, 16:00:00;2027,7284114052954;0;0;2027,7284114052954;0;0;0;0;1;1;1;1;0;0;218,4355600814664;0;0;9,615234215885947
PowLatec;20/02/2022, 17:00:00;1970,9487525987527;0;0;1970,9487525987527;0;0;0;0;1;1;1;1;0;0;219,8843866943867;0;0;9,311621621621622
PowLatec;20/02/2022, 18:00:00;1859,826751152074;0;0;1859,826751152074;0;0;0;0;1;1;1;1;0;0;219,43986175115205;0;0;8,81221198156682
PowLatec;20/02/2022, 19:00:00;1804,4840364583333;0;0;1804,4840364583333;0;0;0;0;1;1;1;1;0;0;219,87682291666667;0;0;8,609218749999998
PowLatec;20/02/2022, 20:00:00;1767,1954591836734;0;0;1767,1954591836734;0;0;0;0;1;1;1;1;0;0;219,92701530612246;0;0;8,360586734693877
PowLatec;20/02/2022, 21:00:00;1602,3965970149254;0;0;1602,3965970149254;0;0;0;0;1;1;1;1;0;0;220,04014925373133;0;0;7,6794925373134335
PowLatec;20/02/2022, 22:00:00;1719,9472727272728;0;0;1719,9472727272728;0;0;0;0;1;1;1;1;0;0;219,96071253071253;0;0;8,132260442260442
PowLatec;20/02/2022, 23:00:00;1610,8986666666667;0;0;1610,8986666666667;0;0;0;0;1;1;1;1;0;0;220,4740579710145;0;0;7,635710144927537
PowLatec;21/02/2022, 0:00:00;1646,9194021739133;0;0;1646,9194021739133;0;0;0;0;1;1;1;1;0;0;218,3480706521739;0;0;7,847065217391304
PowLatec;21/02/2022, 1:00:00;1660,451723163842;0;0;1660,451723163842;0;0;0;0;1;1;1;1;0;0;217,41225988700566;0;0;7,955395480225989
PowLatec;21/02/2022, 2:00:00;1506,2951890034365;0;0;1506,2951890034365;0;0;0;0;1;1;1;1;0;0;217,98965635738833;0;0;7,200927835051545
PowLatec;21/02/2022, 3:00:00;1472,5062469733657;0;0;1472,5062469733657;0;0;0;0;1;1;1;1;0;0;218,56537530266343;0;0;7,043510895883776
PowLatec;21/02/2022, 4:00:00;1277,3736795252225;0;0;1277,3736795252225;0;0;0;0;1;1;1;1;0;0;219,14899109792282;0;0;6,070445103857566
PowLatec;21/02/2022, 5:00:00;1313,5237673130193;0;0;1313,5237673130193;0;0;0;0;1;1;1;1;0;0;219,50853185595568;0;0;6,243961218836565
PowLatec;21/02/2022, 6:00:00;1419,624030612245;0;0;1419,624030612245;0;0;0;0;1;1;1;1;0;0;218,71721938775508;0;0;6,72686224489796
PowLatec;21/02/2022, 7:00:00;1413,4265159574468;0;0;1413,4265159574468;0;0;0;0;1;1;1;1;0;0;217,37053191489363;0;0;6,710691489361703
PowLatec;21/02/2022, 8:00:00;1366,5118028169013;0;0;1366,5118028169013;0;0;0;0;1;1;1;1;0;0;217,70498591549293;0;0;6,558647887323943
PowLatec;21/02/2022, 9:00:00;1567,6443980343981;0;0;1567,6443980343981;0;0;0;0;1;1;1;1;0;0;216,83046683046683;0;0;7,603955773955774
PowLatec;21/02/2022, 10:00:00;1724,0609523809524;0;0;1724,0609523809524;0;0;0;0;1;1;1;1;0;0;215,38551020408164;0;0;8,405170068027212
PowLatec;21/02/2022, 11:00:00;1796,0066515837102;0;0;1796,0066515837102;0;0;0;0;1;1;1;1;0;0;216,3274660633484;0;0;8,64475113122172
PowLatec;21/02/2022, 12:00:00;159,17790697674417;0;0;159,17790697674417;0;0;0;0;1;1;1;1;0;0;219,8113953488372;0;0;0,7465116279069768
PowLatec;21/02/2022, 13:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;21/02/2022, 14:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;21/02/2022, 15:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;21/02/2022, 16:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;21/02/2022, 17:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;21/02/2022, 18:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;21/02/2022, 19:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;21/02/2022, 20:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;21/02/2022, 21:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;21/02/2022, 22:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;21/02/2022, 23:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;22/02/2022, 0:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;22/02/2022, 1:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;22/02/2022, 2:00:00;39,48;0;0;39,48;0;0;0;0;1;1;1;1;0;0;219,97;0;0;0,17
PowLatec;22/02/2022, 3:00:00;1456,7160382513664;0;0;1456,7160382513664;0;0;0;0;1;1;1;1;0;0;218,58248633879782;0;0;6,970245901639343
PowLatec;22/02/2022, 4:00:00;1469,0553731343284;0;0;1469,0553731343284;0;0;0;0;1;1;1;1;0;0;218,44305970149253;0;0;7,015099502487563
PowLatec;22/02/2022, 5:00:00;1345,4259312320917;0;0;1345,4259312320917;0;0;0;0;1;1;1;1;0;0;219,28097421203438;0;0;6,511690544412607
PowLatec;22/02/2022, 6:00:00;1320,653;0;0;1320,653;0;0;0;0;1;1;1;1;0;0;218,9608857142857;0;0;6,318028571428571
PowLatec;22/02/2022, 7:00:00;1334,3263532763533;0;0;1334,3263532763533;0;0;0;0;1;1;1;1;0;0;218,3173789173789;0;0;6,365185185185185
PowLatec;22/02/2022, 8:00:00;1310,3884135977337;0;0;1310,3884135977337;0;0;0;0;1;1;1;1;0;0;218,8745042492918;0;0;6,245240793201132
PowLatec;22/02/2022, 9:00:00;1327,9039142857143;0;0;1327,9039142857143;0;0;0;0;1;1;1;1;0;0;218,68731428571428;0;0;6,366371428571429
PowLatec;22/02/2022, 10:00:00;1532,6006896551723;0;0;1532,6006896551723;0;0;0;0;1;1;1;1;0;0;217,99312807881776;0;0;7,298004926108375
PowLatec;22/02/2022, 11:00:00;1513,5298408488063;0;0;1513,5298408488063;0;0;0;0;1;1;1;1;0;0;218,62413793103448;0;0;7,244509283819628
PowLatec;22/02/2022, 12:00:00;1599,9270572916666;0;0;1599,9270572916666;0;0;0;0;1;1;1;1;0;0;218,50505208333334;0;0;7,681953125
PowLatec;22/02/2022, 13:00:00;1819,6543064182194;0;0;1819,6543064182194;0;0;0;0;1;1;1;1;0;0;217,03991718426502;0;0;8,640579710144927
PowLatec;22/02/2022, 14:00:00;1905,0422828282826;0;0;1905,0422828282826;0;0;0;0;1;1;1;1;0;0;216,80470707070708;0;0;9,141535353535355
PowLatec;22/02/2022, 15:00:00;1972,4296923076924;0;0;1972,4296923076924;0;0;0;0;1;1;1;1;0;0;215,59636538461538;0;0;9,497057692307692
PowLatec;22/02/2022, 16:00:00;2027,9529505300354;0;0;2027,9529505300354;0;0;0;0;1;1;1;1;0;0;217,46097173144878;0;0;9,670335689045936
PowLatec;22/02/2022, 17:00:00;1948,410754716981;0;0;1948,410754716981;0;0;0;0;1;1;1;1;0;0;219,34022641509435;0;0;9,238037735849057
PowLatec;22/02/2022, 18:00:00;1599,5899056603773;0;0;1599,5899056603773;0;0;0;0;1;1;1;1;0;0;219,52169811320755;0;0;7,863962264150944
