Nome;Data;potencia_total;P - Fase A (W);P - Fase B (W);P - Fase C (W);Q - Total (var);Q - Fase A (var);Q - Fase B (var);Q - Fase C (var);FP - Total;FP - Fase A;FP - Fase B;FP - Fase C;V - Fase A (V);V - Fase B (V);V - Fase C (V);I - Fase A (A);I - Fase B (A);I - Fase C (A)
PowLatec;25/07/2021, 9:00:00;1260,9771270718231;0;0;1260,9771270718231;0;0;0;0;1;1;1;1;0;0;221,40635359116018;0;0;6,0833977900552485
PowLatec;25/07/2021, 10:00:00;1276,729090909091;0;0;1276,729090909091;0;0;0;0;1;1;1;1;0;0;220,9717595307918;0;0;6,03516129032258
PowLatec;25/07/2021, 11:00:00;1495,9201576576577;0;0;1495,9201576576577;0;0;0;0;1;1;1;1;0;0;221,6261036036036;0;0;7,2243468468468475
PowLatec;25/07/2021, 12:00:00;1529,6771328671327;0;0;1529,6771328671327;0;0;0;0;1;1;1;1;0;0;222,4234731934732;0;0;7,208811188811189
PowLatec;25/07/2021, 13:00:00;1592,6591592920354;0;0;1592,6591592920354;0;0;0;0;1;1;1;1;0;0;222,6899557522124;0;0;7,545176991150442
PowLatec;25/07/2021, 14:00:00;1598,2704719101123;0;0;1598,2704719101123;0;0;0;0;1;1;1;1;0;0;221,21303370786518;0;0;7,545325842696629
PowLatec;25/07/2021, 15:00:00;1748,4622519083969;0;0;1748,4622519083969;0;0;0;0;1;1;1;1;0;0;220,48250000000002;0;0;8,23601145038168
PowLatec;25/07/2021, 16:00:00;1677,822774566474;0;0;1677,822774566474;0;0;0;0;1;1;1;1;0;0;220,6738150289017;0;0;7,959903660886319
PowLatec;25/07/2021, 17:00:00;1676,8567857142857;0;0;1676,8567857142857;0;0;0;0;1;1;1;1;0;0;223,7638909774436;0;0;7,95672932330827
PowLatec;25/07/2021, 18:00:00;1556,8315306122447;0;0;1556,8315306122447;0;0;0;0;1;1;1;1;0;0;224,15297959183673;0;0;7,38261224489796
PowLatec;25/07/2021, 19:00:00;1425,6509029345373;0;0;1425,6509029345373;0;0;0;0;1;1;1;1;0;0;223,4528216704289;0;0;6,69920993227991
PowLatec;25/07/2021, 20:00:00;1381,5257411764705;0;0;1381,5257411764705;0;0;0;0;1;1;1;1;0;0;221,8235529411765;0;0;6,618729411764706
PowLatec;25/07/2021, 21:00:00;1320,8476127320955;0;0;1320,8476127320955;0;0;0;0;1;1;1;1;0;0;221,7694694960212;0;0;6,272599469496021
PowLatec;25/07/2021, 22:00:00;1327,917268041237;0;0;1327,917268041237;0;0;0;0;1;1;1;1;0;0;221,82409793814432;0;0;6,325670103092784
PowLatec;25/07/2021, 23:00:00;1308,402109375;0;0;1308,402109375;0;0;0;0;1;1;1;1;0;0;222,1911458333333;0;0;6,332083333333333
PowLatec;26/07/2021, 0:00:00;1237,5970893371757;0;0;1237,5970893371757;0;0;0;0;1;1;1;1;0;0;218,60198847262248;0;0;5,920201729106628
PowLatec;26/07/2021, 1:00:00;1309,455;0;0;1309,455;0;0;0;0;1;1;1;1;0;0;217,56650259067357;0;0;6,249067357512953
PowLatec;26/07/2021, 2:00:00;1277,649973262032;0;0;1277,649973262032;0;0;0;0;1;1;1;1;0;0;217,2977807486631;0;0;6,106390374331551
PowLatec;26/07/2021, 3:00:00;1138,9226791277258;0;0;1138,9226791277258;0;0;0;0;1;1;1;1;0;0;218,53246105919;0;0;5,4341433021806855
PowLatec;26/07/2021, 4:00:00;1235,8136187845305;0;0;1235,8136187845305;0;0;0;0;1;1;1;1;0;0;217,80801104972375;0;0;6,078839779005524
PowLatec;26/07/2021, 5:00:00;1060,7352666666668;0;0;1060,7352666666668;0;0;0;0;1;1;1;1;0;0;220,3965;0;0;5,0465
PowLatec;26/07/2021, 6:00:00;1228,329095890411;0;0;1228,329095890411;0;0;0;0;1;1;1;1;0;0;220,61619178082194;0;0;5,852767123287672
PowLatec;26/07/2021, 7:00:00;1133,3865109034268;0;0;1133,3865109034268;0;0;0;0;1;1;1;1;0;0;221,20554517133954;0;0;5,41785046728972
PowLatec;26/07/2021, 8:00:00;1120,0848742138364;0;0;1120,0848742138364;0;0;0;0;1;1;1;1;0;0;221,62305031446542;0;0;5,320283018867924
PowLatec;26/07/2021, 9:00:00;1292,213369272237;0;0;1292,213369272237;0;0;0;0;1;1;1;1;0;0;222,3042318059299;0;0;6,089568733153639
PowLatec;26/07/2021, 10:00:00;1109,0512037037035;0;0;1109,0512037037035;0;0;0;0;1;1;1;1;0;0;222,94148148148147;0;0;5,206944444444444
PowLatec;26/07/2021, 11:00:00;1461,7379812206573;0;0;1461,7379812206573;0;0;0;0;1;1;1;1;0;0;222,0737323943662;0;0;6,9370657276995304
PowLatec;26/07/2021, 12:00:00;1412,6572773536893;0;0;1412,6572773536893;0;0;0;0;1;1;1;1;0;0;220,97669211195927;0;0;6,673918575063613
PowLatec;26/07/2021, 13:00:00;1432,6457071960297;0;0;1432,6457071960297;0;0;0;0;1;1;1;1;0;0;219,7010918114144;0;0;6,848461538461539
PowLatec;26/07/2021, 14:00:00;1528,3712276785716;0;0;1528,3712276785716;0;0;0;0;1;1;1;1;0;0;221,57654017857143;0;0;7,250870535714285
PowLatec;26/07/2021, 15:00:00;1497,9004888888887;0;0;1497,9004888888887;0;0;0;0;1;1;1;1;0;0;221,52068888888888;0;0;7,076133333333334
PowLatec;26/07/2021, 16:00:00;1529,4689013452914;0;0;1529,4689013452914;0;0;0;0;1;1;1;1;0;0;221,31887892376682;0;0;7,271591928251121
PowLatec;26/07/2021, 17:00:00;1502,592243186583;0;0;1502,592243186583;0;0;0;0;1;1;1;1;0;0;222,81182389937106;0;0;7,1342976939203355
PowLatec;26/07/2021, 18:00:00;1401,0224647887326;0;0;1401,0224647887326;0;0;0;0;1;1;1;1;0;0;223,58295774647885;0;0;6,728122065727699
PowLatec;26/07/2021, 19:00:00;1393,623808411215;0;0;1393,623808411215;0;0;0;0;1;1;1;1;0;0;222,81782710280373;0;0;6,65927570093458
PowLatec;26/07/2021, 20:00:00;1275,2991898734176;0;0;1275,2991898734176;0;0;0;0;1;1;1;1;0;0;222,2441012658228;0;0;6,092075949367088
PowLatec;26/07/2021, 21:00:00;1232,2220580474934;0;0;1232,2220580474934;0;0;0;0;1;1;1;1;0;0;220,4188654353562;0;0;5,898284960422163
PowLatec;26/07/2021, 22:00:00;1262,207686567164;0;0;1262,207686567164;0;0;0;0;1;1;1;1;0;0;222,9578606965174;0;0;5,959154228855721
PowLatec;26/07/2021, 23:00:00;1231,3125870646768;0;0;1231,3125870646768;0;0;0;0;1;1;1;1;0;0;223,61671641791045;0;0;5,902238805970149
PowLatec;27/07/2021, 0:00:00;1139,5199140401146;0;0;1139,5199140401146;0;0;0;0;1;1;1;1;0;0;220,59885386819485;0;0;5,490401146131806
PowLatec;27/07/2021, 1:00:00;1282,50043902439;0;0;1282,50043902439;0;0;0;0;1;1;1;1;0;0;219,87134146341464;0;0;6,120585365853659
PowLatec;27/07/2021, 2:00:00;1065,0303021148036;0;0;1065,0303021148036;0;0;0;0;1;1;1;1;0;0;220,7671601208459;0;0;5,062658610271903
PowLatec;27/07/2021, 3:00:00;1235,77280839895;0;0;1235,77280839895;0;0;0;0;1;1;1;1;0;0;218,84131233595804;0;0;5,860892388451443
PowLatec;27/07/2021, 4:00:00;1153,0012394366197;0;0;1153,0012394366197;0;0;0;0;1;1;1;1;0;0;218,4038309859155;0;0;5,454450704225352
PowLatec;27/07/2021, 5:00:00;1099,8113864306786;0;0;1099,8113864306786;0;0;0;0;1;1;1;1;0;0;219,5866076696165;0;0;5,211887905604719
PowLatec;27/07/2021, 6:00:00;1130,3993452380953;0;0;1130,3993452380953;0;0;0;0;1;1;1;1;0;0;221,3652380952381;0;0;5,380773809523809
PowLatec;27/07/2021, 7:00:00;1261,5090547263683;0;0;1261,5090547263683;0;0;0;0;1;1;1;1;0;0;219,82950248756217;0;0;6,03410447761194
PowLatec;27/07/2021, 8:00:00;1181,8231232091691;0;0;1181,8231232091691;0;0;0;0;1;1;1;1;0;0;219,08865329512895;0;0;5,661461318051575
PowLatec;27/07/2021, 9:00:00;1320,4312137203167;0;0;1320,4312137203167;0;0;0;0;1;1;1;1;0;0;220,27071240105542;0;0;6,227678100263852
PowLatec;27/07/2021, 10:00:00;1385,3908737864078;0;0;1385,3908737864078;0;0;0;0;1;1;1;1;0;0;222,18980582524276;0;0;6,620461165048544
PowLatec;27/07/2021, 11:00:00;1474,4105868544602;0;0;1474,4105868544602;0;0;0;0;1;1;1;1;0;0;221,5255399061033;0;0;6,977582159624412
PowLatec;27/07/2021, 12:00:00;1635,02097107438;0;0;1635,02097107438;0;0;0;0;1;1;1;1;0;0;220,90223140495866;0;0;7,824669421487604
PowLatec;27/07/2021, 13:00:00;1725,4155105973025;0;0;1725,4155105973025;0;0;0;0;1;1;1;1;0;0;218,05236994219652;0;0;8,244181117533717
PowLatec;27/07/2021, 14:00:00;1774,3587695312501;0;0;1774,3587695312501;0;0;0;0;1;1;1;1;0;0;218,32822265624998;0;0;8,47689453125
PowLatec;27/07/2021, 15:00:00;1815,9803839441536;0;0;1815,9803839441536;0;0;0;0;1;1;1;1;0;0;220,66198952879583;0;0;8,610401396160558
PowLatec;27/07/2021, 16:00:00;1772,1738054607508;0;0;1772,1738054607508;0;0;0;0;1;1;1;1;0;0;222,09581911262796;0;0;8,3830204778157
PowLatec;27/07/2021, 17:00:00;1742,2996631205674;0;0;1742,2996631205674;0;0;0;0;1;1;1;1;0;0;221,9259574468085;0;0;8,268315602836878
PowLatec;27/07/2021, 18:00:00;1599,2401679104478;0;0;1599,2401679104478;0;0;0;0;1;1;1;1;0;0;223,11766791044778;0;0;7,598022388059701
PowLatec;27/07/2021, 19:00:00;1575,8232514177694;0;0;1575,8232514177694;0;0;0;0;1;1;1;1;0;0;223,26884688090738;0;0;7,500718336483932
PowLatec;27/07/2021, 20:00:00;1534,0725697211153;0;0;1534,0725697211153;0;0;0;0;1;1;1;1;0;0;223,14573705179285;0;0;7,2829083665338645
PowLatec;27/07/2021, 21:00:00;1398,5494748858446;0;0;1398,5494748858446;0;0;0;0;1;1;1;1;0;0;222,76867579908674;0;0;6,6157077625570775
PowLatec;27/07/2021, 22:00:00;1417,0821875000001;0;0;1417,0821875000001;0;0;0;0;1;1;1;1;0;0;222,8566517857143;0;0;6,660982142857143
PowLatec;27/07/2021, 23:00:00;1353,3516350710902;0;0;1353,3516350710902;0;0;0;0;1;1;1;1;0;0;222,6339336492891;0;0;6,409691943127962
PowLatec;28/07/2021, 0:00:00;1353,256690140845;0;0;1353,256690140845;0;0;0;0;1;1;1;1;0;0;219,42537558685444;0;0;6,429882629107982
PowLatec;28/07/2021, 1:00:00;1291,8657936507936;0;0;1291,8657936507936;0;0;0;0;1;1;1;1;0;0;219,68420634920636;0;0;6,199656084656086
PowLatec;28/07/2021, 2:00:00;1361,1348635235731;0;0;1361,1348635235731;0;0;0;0;1;1;1;1;0;0;219,00734491315134;0;0;6,456004962779156
PowLatec;28/07/2021, 3:00:00;1170,703620689655;0;0;1170,703620689655;0;0;0;0;1;1;1;1;0;0;219,63488505747128;0;0;5,523419540229885
PowLatec;28/07/2021, 4:00:00;1281,7370744680852;0;0;1281,7370744680852;0;0;0;0;1;1;1;1;0;0;219,11702127659575;0;0;6,1400797872340425
PowLatec;28/07/2021, 5:00:00;1277,752987341772;0;0;1277,752987341772;0;0;0;0;1;1;1;1;0;0;219,57969620253166;0;0;6,156075949367088
PowLatec;28/07/2021, 6:00:00;1281,1603;0;0;1281,1603;0;0;0;0;1;1;1;1;0;0;220,49415000000002;0;0;6,102799999999999
PowLatec;28/07/2021, 7:00:00;1246,851911357341;0;0;1246,851911357341;0;0;0;0;1;1;1;1;0;0;220,07252077562325;0;0;5,928337950138505
PowLatec;28/07/2021, 8:00:00;1301,6667924528301;0;0;1301,6667924528301;0;0;0;0;1;1;1;1;0;0;220,2543396226415;0;0;6,177708894878705
PowLatec;28/07/2021, 9:00:00;1417,2827338129498;0;0;1417,2827338129498;0;0;0;0;1;1;1;1;0;0;221,45616306954437;0;0;6,825011990407674
PowLatec;28/07/2021, 10:00:00;1383,4934760705291;0;0;1383,4934760705291;0;0;0;0;1;1;1;1;0;0;221,93272040302264;0;0;6,636498740554156
PowLatec;28/07/2021, 11:00:00;1591,4827104722792;0;0;1591,4827104722792;0;0;0;0;1;1;1;1;0;0;220,59232032854212;0;0;7,569055441478439
PowLatec;28/07/2021, 12:00:00;1704,5353571428573;0;0;1704,5353571428573;0;0;0;0;1;1;1;1;0;0;221,37813492063492;0;0;8,015734126984128
PowLatec;28/07/2021, 13:00:00;1801,996788321168;0;0;1801,996788321168;0;0;0;0;1;1;1;1;0;0;218,29414233576642;0;0;8,563941605839416
PowLatec;28/07/2021, 14:00:00;1804,2820788530466;0;0;1804,2820788530466;0;0;0;0;1;1;1;1;0;0;217,0921505376344;0;0;8,645358422939067
PowLatec;28/07/2021, 15:00:00;1874,3146890756302;0;0;1874,3146890756302;0;0;0;0;1;1;1;1;0;0;217,0073781512605;0;0;8,984588235294117
PowLatec;28/07/2021, 16:00:00;1868,4622402597402;0;0;1868,4622402597402;0;0;0;0;1;1;1;1;0;0;217,88288961038958;0;0;8,994253246753248
PowLatec;28/07/2021, 17:00:00;1743,5074581939798;0;0;1743,5074581939798;0;0;0;0;1;1;1;1;0;0;221,59857859531775;0;0;8,254966555183945
PowLatec;28/07/2021, 18:00:00;1658,4098722627737;0;0;1658,4098722627737;0;0;0;0;1;1;1;1;0;0;222,72481751824816;0;0;7,869324817518248
PowLatec;28/07/2021, 19:00:00;1647,5402491103202;0;0;1647,5402491103202;0;0;0;0;1;1;1;1;0;0;223,2038256227758;0;0;7,789323843416371
PowLatec;28/07/2021, 20:00:00;1526,5621304347826;0;0;1526,5621304347826;0;0;0;0;1;1;1;1;0;0;223,4151304347826;0;0;7,238130434782609
PowLatec;28/07/2021, 21:00:00;1507,21786163522;0;0;1507,21786163522;0;0;0;0;1;1;1;1;0;0;223,1888679245283;0;0;7,15685534591195
PowLatec;28/07/2021, 22:00:00;1421,332444933921;0;0;1421,332444933921;0;0;0;0;1;1;1;1;0;0;222,725704845815;0;0;6,843370044052863
PowLatec;28/07/2021, 23:00:00;1447,0412195121953;0;0;1447,0412195121953;0;0;0;0;1;1;1;1;0;0;223,02982261640798;0;0;6,805631929046563
PowLatec;29/07/2021, 0:00:00;1395,4866893424037;0;0;1395,4866893424037;0;0;0;0;1;1;1;1;0;0;220,7486394557823;0;0;6,761655328798185
PowLatec;29/07/2021, 1:00:00;1375,5820722891567;0;0;1375,5820722891567;0;0;0;0;1;1;1;1;0;0;220,14884337349397;0;0;6,6095421686746985
PowLatec;29/07/2021, 2:00:00;1267,9204736842105;0;0;1267,9204736842105;0;0;0;0;1;1;1;1;0;0;219,6752105263158;0;0;6,071578947368421
PowLatec;29/07/2021, 3:00:00;1334,5819759036144;0;0;1334,5819759036144;0;0;0;0;1;1;1;1;0;0;219,85643373493974;0;0;6,383638554216867
PowLatec;29/07/2021, 4:00:00;1243,1003703703705;0;0;1243,1003703703705;0;0;0;0;1;1;1;1;0;0;220,3867724867725;0;0;6,0219047619047625
PowLatec;29/07/2021, 5:00:00;1244,1664010282775;0;0;1244,1664010282775;0;0;0;0;1;1;1;1;0;0;219,70966580976864;0;0;5,925244215938304
PowLatec;29/07/2021, 6:00:00;1232,5380501392758;0;0;1232,5380501392758;0;0;0;0;1;1;1;1;0;0;218,86961002785515;0;0;5,876518105849582
PowLatec;29/07/2021, 7:00:00;1293,2031282051282;0;0;1293,2031282051282;0;0;0;0;1;1;1;1;0;0;221,45569230769232;0;0;6,101538461538461
PowLatec;29/07/2021, 8:00:00;1297,799727520436;0;0;1297,799727520436;0;0;0;0;1;1;1;1;0;0;220,73588555858308;0;0;6,188964577656676
PowLatec;29/07/2021, 9:00:00;1474,7692584269664;0;0;1474,7692584269664;0;0;0;0;1;1;1;1;0;0;220,1748764044944;0;0;7,002921348314607
PowLatec;29/07/2021, 10:00:00;1529,370733944954;0;0;1529,370733944954;0;0;0;0;1;1;1;1;0;0;219,82545871559634;0;0;7,287981651376147
PowLatec;29/07/2021, 11:00:00;1670,2746124031007;0;0;1670,2746124031007;0;0;0;0;1;1;1;1;0;0;219,93441860465117;0;0;7,973643410852713
PowLatec;29/07/2021, 12:00:00;1774,0938929889298;0;0;1774,0938929889298;0;0;0;0;1;1;1;1;0;0;219,50924354243543;0;0;8,413837638376384
PowLatec;29/07/2021, 13:00:00;1832,0158303886926;0;0;1832,0158303886926;0;0;0;0;1;1;1;1;0;0;217,49494699646644;0;0;8,700777385159011
PowLatec;29/07/2021, 14:00:00;1909,9252991452993;0;0;1909,9252991452993;0;0;0;0;1;1;1;1;0;0;216,48753846153846;0;0;9,174683760683761
PowLatec;29/07/2021, 15:00:00;1976,1905339805826;0;0;1976,1905339805826;0;0;0;0;1;1;1;1;0;0;219,17300970873785;0;0;9,404077669902913
PowLatec;29/07/2021, 16:00:00;1928,3535333333332;0;0;1928,3535333333332;0;0;0;0;1;1;1;1;0;0;219,66466666666665;0;0;9,2116
PowLatec;29/07/2021, 17:00:00;1848,795306451613;0;0;1848,795306451613;0;0;0;0;1;1;1;1;0;0;221,13841935483873;0;0;8,774370967741936
PowLatec;29/07/2021, 18:00:00;1782,301628664495;0;0;1782,301628664495;0;0;0;0;1;1;1;1;0;0;221,96775244299675;0;0;8,41900651465798
PowLatec;29/07/2021, 19:00:00;1641,965561694291;0;0;1641,965561694291;0;0;0;0;1;1;1;1;0;0;222,35696132596684;0;0;7,814327808471456
PowLatec;29/07/2021, 20:00:00;1629,2576744186047;0;0;1629,2576744186047;0;0;0;0;1;1;1;1;0;0;222,06457960644008;0;0;7,73525939177102
PowLatec;29/07/2021, 21:00:00;1561,5573558648111;0;0;1561,5573558648111;0;0;0;0;1;1;1;1;0;0;222,1521868787276;0;0;7,368767395626242
PowLatec;29/07/2021, 22:00:00;1535,110235756385;0;0;1535,110235756385;0;0;0;0;1;1;1;1;0;0;221,2260510805501;0;0;7,355304518664048
PowLatec;29/07/2021, 23:00:00;1466,2343881856539;0;0;1466,2343881856539;0;0;0;0;1;1;1;1;0;0;221,039388185654;0;0;7,006286919831224
PowLatec;30/07/2021, 0:00:00;1426,9425522041763;0;0;1426,9425522041763;0;0;0;0;1;1;1;1;0;0;219,60547563805102;0;0;6,830440835266821
PowLatec;30/07/2021, 1:00:00;1467,7053393665158;0;0;1467,7053393665158;0;0;0;0;1;1;1;1;0;0;219,57319004524885;0;0;7,059162895927602
PowLatec;30/07/2021, 2:00:00;1405,582275862069;0;0;1405,582275862069;0;0;0;0;1;1;1;1;0;0;219,42567816091955;0;0;6,751425287356321
PowLatec;30/07/2021, 3:00:00;1310,6653110047846;0;0;1310,6653110047846;0;0;0;0;1;1;1;1;0;0;219,7138277511962;0;0;6,3279425837320575
PowLatec;30/07/2021, 4:00:00;1290,5528877005347;0;0;1290,5528877005347;0;0;0;0;1;1;1;1;0;0;219,29689839572194;0;0;6,174598930481284
PowLatec;30/07/2021, 5:00:00;1294,394842105263;0;0;1294,394842105263;0;0;0;0;1;1;1;1;0;0;220,7601842105263;0;0;6,195842105263158
PowLatec;30/07/2021, 6:00:00;1287,6132487309644;0;0;1287,6132487309644;0;0;0;0;1;1;1;1;0;0;220,86850253807108;0;0;6,0837817258883256
PowLatec;30/07/2021, 7:00:00;1283,1860789473683;0;0;1283,1860789473683;0;0;0;0;1;1;1;1;0;0;220,44707894736842;0;0;6,090710526315791
PowLatec;30/07/2021, 8:00:00;1378,3934285714286;0;0;1378,3934285714286;0;0;0;0;1;1;1;1;0;0;220,47488311688312;0;0;6,5353766233766235
PowLatec;30/07/2021, 9:00:00;1436,6249172576834;0;0;1436,6249172576834;0;0;0;0;1;1;1;1;0;0;220,3152718676123;0;0;6,857565011820331
PowLatec;30/07/2021, 10:00:00;1495,9299328859058;0;0;1495,9299328859058;0;0;0;0;1;1;1;1;0;0;219,35241610738254;0;0;7,1456152125279635
PowLatec;30/07/2021, 11:00:00;1618,603237704918;0;0;1618,603237704918;0;0;0;0;1;1;1;1;0;0;220,0529918032787;0;0;7,711864754098361
PowLatec;30/07/2021, 12:00:00;1756,4028764805416;0;0;1756,4028764805416;0;0;0;0;1;1;1;1;0;0;219,8876649746193;0;0;8,36859560067682
PowLatec;30/07/2021, 13:00:00;1821,4312418300653;0;0;1821,4312418300653;0;0;0;0;1;1;1;1;0;0;217,64071895424837;0;0;8,651650326797386
PowLatec;30/07/2021, 14:00:00;1860,9273214285713;0;0;1860,9273214285713;0;0;0;0;1;1;1;1;0;0;216,8144642857143;0;0;8,946845238095237
PowLatec;30/07/2021, 15:00:00;1858,2881006493506;0;0;1858,2881006493506;0;0;0;0;1;1;1;1;0;0;218,03362012987017;0;0;8,958896103896105
PowLatec;30/07/2021, 16:00:00;1801,0957911392406;0;0;1801,0957911392406;0;0;0;0;1;1;1;1;0;0;221,03240506329115;0;0;8,548101265822785
PowLatec;30/07/2021, 17:00:00;1726,2907553366176;0;0;1726,2907553366176;0;0;0;0;1;1;1;1;0;0;221,97083743842364;0;0;8,181855500821017
PowLatec;30/07/2021, 18:00:00;1661,71320754717;0;0;1661,71320754717;0;0;0;0;1;1;1;1;0;0;222,83132075471698;0;0;7,83344768439108
PowLatec;30/07/2021, 19:00:00;1554,6979657794677;0;0;1554,6979657794677;0;0;0;0;1;1;1;1;0;0;222,22106463878328;0;0;7,390760456273764
PowLatec;30/07/2021, 20:00:00;1523,8526145038168;0;0;1523,8526145038168;0;0;0;0;1;1;1;1;0;0;222,3466030534351;0;0;7,181870229007633
PowLatec;30/07/2021, 21:00:00;1509,7655152671755;0;0;1509,7655152671755;0;0;0;0;1;1;1;1;0;0;222,53053435114504;0;0;7,3650572519083966
PowLatec;30/07/2021, 22:00:00;1413,5778177966101;0;0;1413,5778177966101;0;0;0;0;1;1;1;1;0;0;221,4701694915254;0;0;6,690169491525424
PowLatec;30/07/2021, 23:00:00;1442,3111656441715;0;0;1442,3111656441715;0;0;0;0;1;1;1;1;0;0;220,74106339468304;0;0;6,88159509202454
PowLatec;31/07/2021, 0:00:00;1370,209022222222;0;0;1370,209022222222;0;0;0;0;1;1;1;1;0;0;220,3075777777778;0;0;6,530488888888889
PowLatec;31/07/2021, 1:00:00;1429,1839957264956;0;0;1429,1839957264956;0;0;0;0;1;1;1;1;0;0;218,33880341880342;0;0;6,914102564102564
PowLatec;31/07/2021, 2:00:00;1316,596527093596;0;0;1316,596527093596;0;0;0;0;1;1;1;1;0;0;219,77315270935958;0;0;6,269285714285714
PowLatec;31/07/2021, 3:00:00;1301,5362472406182;0;0;1301,5362472406182;0;0;0;0;1;1;1;1;0;0;220,85437086092716;0;0;6,199050772626932
PowLatec;31/07/2021, 4:00:00;1298,5041244239633;0;0;1298,5041244239633;0;0;0;0;1;1;1;1;0;0;218,96230414746543;0;0;6,252926267281106
PowLatec;31/07/2021, 5:00:00;1242,2588383838383;0;0;1242,2588383838383;0;0;0;0;1;1;1;1;0;0;219,55164141414141;0;0;5,9865656565656575
PowLatec;31/07/2021, 6:00:00;1236,4246202531644;0;0;1236,4246202531644;0;0;0;0;1;1;1;1;0;0;221,36487341772153;0;0;5,893417721518987
PowLatec;31/07/2021, 12:00:00;1923,756684303351;0;0;1923,756684303351;0;0;0;0;1;1;1;1;0;0;219,23169312169313;0;0;9,153403880070545
PowLatec;31/07/2021, 13:00:00;1796,4859459459458;0;0;1796,4859459459458;0;0;0;0;1;1;1;1;0;0;220,78448330683625;0;0;8,54887122416534
PowLatec;31/07/2021, 14:00:00;1872,189526627219;0;0;1872,189526627219;0;0;0;0;1;1;1;1;0;0;218,96437869822483;0;0;8,927307692307691
PowLatec;31/07/2021, 15:00:00;1801,0897674418604;0;0;1801,0897674418604;0;0;0;0;1;1;1;1;0;0;217,1673588039867;0;0;8,704983388704319
PowLatec;31/07/2021, 16:00:00;1804,9161437908497;0;0;1804,9161437908497;0;0;0;0;1;1;1;1;0;0;220,30267973856206;0;0;8,624428104575163
PowLatec;31/07/2021, 17:00:00;1720,1863556338028;0;0;1720,1863556338028;0;0;0;0;1;1;1;1;0;0;220,5426584507042;0;0;8,203327464788732
PowLatec;31/07/2021, 18:00:00;1658,7162246777161;0;0;1658,7162246777161;0;0;0;0;1;1;1;1;0;0;219,89180478821362;0;0;7,899981583793739
PowLatec;31/07/2021, 19:00:00;1580,9855576559546;0;0;1580,9855576559546;0;0;0;0;1;1;1;1;0;0;219,9370888468809;0;0;7,568166351606806
PowLatec;31/07/2021, 20:00:00;1503,9865995975854;0;0;1503,9865995975854;0;0;0;0;1;1;1;1;0;0;221,20591549295773;0;0;7,150422535211268
PowLatec;31/07/2021, 21:00:00;1527,1305544554455;0;0;1527,1305544554455;0;0;0;0;1;1;1;1;0;0;221,35647524752477;0;0;7,233108910891089
PowLatec;31/07/2021, 22:00:00;1464,0990000000002;0;0;1464,0990000000002;0;0;0;0;1;1;1;1;0;0;221,24251063829786;0;0;7,028787234042554
PowLatec;31/07/2021, 23:00:00;1469,3840511727078;0;0;1469,3840511727078;0;0;0;0;1;1;1;1;0;0;221,0152025586354;0;0;7,005948827292111
PowLatec;01/08/2021, 0:00:00;1367,8247688564477;0;0;1367,8247688564477;0;0;0;0;1;1;1;1;0;0;219,04116788321167;0;0;6,5519464720194645
PowLatec;01/08/2021, 1:00:00;1375,1793704600484;0;0;1375,1793704600484;0;0;0;0;1;1;1;1;0;0;217,4501210653753;0;0;6,6414285714285715
PowLatec;01/08/2021, 2:00:00;1349,2115665796343;0;0;1349,2115665796343;0;0;0;0;1;1;1;1;0;0;219,41227154046996;0;0;6,498015665796344
PowLatec;01/08/2021, 3:00:00;1382,4123798076923;0;0;1382,4123798076923;0;0;0;0;1;1;1;1;0;0;219,945625;0;0;6,5744711538461535
PowLatec;01/08/2021, 4:00:00;1261,0920320855614;0;0;1261,0920320855614;0;0;0;0;1;1;1;1;0;0;219,01403743315507;0;0;5,9653743315508025
PowLatec;01/08/2021, 5:00:00;1248,077739361702;0;0;1248,077739361702;0;0;0;0;1;1;1;1;0;0;220,7002659574468;0;0;5,999840425531915
PowLatec;01/08/2021, 6:00:00;1288,2054707379134;0;0;1288,2054707379134;0;0;0;0;1;1;1;1;0;0;220,6776590330789;0;0;6,100178117048346
PowLatec;01/08/2021, 7:00:00;1278,726417525773;0;0;1278,726417525773;0;0;0;0;1;1;1;1;0;0;221,1560824742268;0;0;6,083556701030928
PowLatec;01/08/2021, 8:00:00;1256,0138020833333;0;0;1256,0138020833333;0;0;0;0;1;1;1;1;0;0;223,32679687499999;0;0;5,9453125
PowLatec;01/08/2021, 9:00:00;1383,3345920745921;0;0;1383,3345920745921;0;0;0;0;1;1;1;1;0;0;223,7728205128205;0;0;6,588997668997669
PowLatec;01/08/2021, 10:00:00;1533,5776162790698;0;0;1533,5776162790698;0;0;0;0;1;1;1;1;0;0;223,36455426356588;0;0;7,25281007751938
PowLatec;01/08/2021, 11:00:00;1481,928501070664;0;0;1481,928501070664;0;0;0;0;1;1;1;1;0;0;224,02327623126337;0;0;6,963618843683084
PowLatec;01/08/2021, 12:00:00;1562,4505653021442;0;0;1562,4505653021442;0;0;0;0;1;1;1;1;0;0;223,1341910331384;0;0;7,405633528265107
PowLatec;01/08/2021, 13:00:00;1577,1864015904573;0;0;1577,1864015904573;0;0;0;0;1;1;1;1;0;0;224,24868787276344;0;0;7,442743538767395
PowLatec;01/08/2021, 14:00:00;1620,7714606741572;0;0;1620,7714606741572;0;0;0;0;1;1;1;1;0;0;223,0799063670412;0;0;7,631573033707865
