timestamp,temperature,usage
1644961808,32.0,3.2
1644962107,33.0,1.3
1644962407,33.0,1.1
1644962707,32.0,1.2
1644963008,33.0,1.3
1644963307,33.0,1.8
1644963607,33.0,1.2
1644963907,32.0,1.1
1644964208,32.0,1.2
1644964507,32.0,1.4
1644964807,34.0,1.4
1644965107,33.0,1.2
1644965408,33.0,1.2
1644965707,33.0,2
1644966007,33.0,1.4
1644966307,33.0,1
1644966608,33.0,1.2
1644966907,33.0,1.2
1644967207,34.0,1.1
1644967507,34.0,1.1
1644967808,33.0,1.1
1644968107,32.0,1.9
1644968407,31.0,1.2
1644968707,32.0,1.2
1644969008,32.0,1.4
1644969307,33.0,1.5
1644969607,33.0,1.4
1644969907,33.0,1.2
1644970208,31.0,1.3
1644970507,33.0,1.7
1644970807,33.0,1.2
1644971107,33.0,1.3
1644971407,32.0,1.3
1644971708,32.0,1.4
1644972007,32.0,1.1
1644972307,32.0,1
1644972607,32.0,1.1
1644972908,33.0,1.1
1644973207,32.0,1.8
1644973507,33.0,1.3
1644973807,33.0,1.3
1644974108,32.0,1.2
1644974407,32.0,1.3
1644974707,33.0,1.4
1644975007,33.0,1.1
1644975308,33.0,1
1644975607,33.0,1.6
1644975907,32.0,1.3
1644976207,34.0,1
1644976508,32.0,1.7
1644976807,33.0,1.2
1644977107,32.0,1.2
1644977407,34.0,1.3
1644977708,34.0,1.1
1644978007,32.0,1.8
1644978307,32.0,1.2
1644978607,33.0,1.4
1644978908,32.0,1.3
1644979207,32.0,1.3
1644979507,33.0,1.4
1644979807,32.0,1.2
1644980108,33.0,1.7
1644980407,32.0,2.5
1644980707,32.0,1.2
1644981007,33.0,1.2
1644981308,32.0,1.1
1644981607,33.0,1.4
1644981907,33.0,1.2
1644982207,33.0,1.2
1644982508,32.0,1.3
1644982807,32.0,1.5
1644983107,32.0,1.1
1644983407,33.0,1.7
1644983707,34.0,1.1
1644984008,32.0,1.1
1644984307,33.0,1.2
1644984607,34.0,1.2
1644984907,32.0,1.3
1644985208,33.0,1.5
1644985507,34.0,1.3
1644985807,33.0,1.2
1644986107,31.0,1.2
1644986408,33.0,1.2
1644986707,33.0,1.1
1644987007,33.0,1.2
1644987307,33.0,1.2
1644987608,34.0,1.2
1644987907,34.0,2
1644988207,32.0,1.5
1644988507,32.0,1.2
1644988808,33.0,1.2
1644989107,34.0,1.3
1644989407,33.0,1.3
1644989707,34.0,1.1
1644990008,33.0,1.3
1644990307,33.0,1.9
1644990607,33.0,1
1644990907,32.0,1.2
1644991208,34.0,1.2
1644991507,32.0,1.1
1644991807,32.0,1.2
1644992107,34.0,1.3
1644992408,32.0,1.2
1644992707,32.0,1.8
1644993007,34.0,1
1644993307,32.0,1.2
1644993608,33.0,1.1
1644993907,33.0,1.2
1644994207,33.0,1.2
1644994507,33.0,1.3
1644994808,32.0,1.7
1644995107,33.0,1.9
1644995407,34.0,1.3
1644995707,34.0,1.4
1644996008,33.0,1.2
1644996307,33.0,1.1
1644996607,32.0,1
1644996907,33.0,1.3
1644997207,32.0,1.2
1644997508,32.0,1.1
1644997807,32.0,1.9
1644998107,33.0,1.2
1644998407,32.0,1.3
1644998708,32.0,1.2
1644999007,32.0,1.1
1644999307,34.0,1.2
1644999607,33.0,1.1
1644999908,32.0,1.2
1645000207,33.0,1.8
1645000507,33.0,1.5
1645000807,34.0,1.6
1645001108,33.0,1.1
1645001407,33.0,1.1
1645001707,33.0,1.2
1645002007,33.0,1.1
1645002308,32.0,1.1
1645002607,33.0,1
1645002907,32.0,1.2
1645003207,33.0,1.1
1645003508,33.0,1.2
1645003807,32.0,1.9
1645004107,32.0,1.2
1645004407,34.0,1.2
1645004708,33.0,1.2
1645005007,32.0,1.4
1645005307,33.0,1.2
1645005607,33.0,1.2
1645005908,33.0,1.2
1645006207,32.0,2
1645006507,32.0,1.2
1645006807,32.0,1.1
1645007108,33.0,1.5
1645007407,34.0,1.2
1645007707,33.0,1.4
1645008007,32.0,1.2
1645008308,33.0,1.2
1645008607,33.0,1.8
1645008907,32.0,1.3
1645009207,33.0,1.3
1645009508,33.0,1.2
1645009808,34.0,1
1645010107,33.0,1.2
1645010407,33.0,1.1
1645010707,33.0,1.5
1645011008,33.0,1.3
1645011307,32.0,1.1
1645011607,33.0,1.3
1645011907,33.0,1.2
1645012208,33.0,1.7
1645012507,31.0,2
1645012807,34.0,1.2
1645013107,33.0,1.1
1645013408,32.0,1
1645013707,33.0,1.2
1645014007,34.0,1
1645014307,34.0,1.1
1645014608,33.0,1
1645014907,34.0,1.6
1645015207,34.0,1
1645015507,32.0,1.1
1645015808,33.0,1.3
1645016107,33.0,2
1645016407,32.0,1
1645016707,33.0,1.4
1645017008,34.0,1
1645017307,35.0,1.2
1645017607,34.0,1.1
1645017907,34.0,1.3
1645018208,34.0,1.4
1645018507,34.0,1.7
1645018807,33.0,1.2
1645019107,32.0,1.2
1645019408,33.0,1.2
1645019707,34.0,1.3
1645020007,35.0,1.1
1645020307,32.0,1
1645020608,33.0,1.1
1645020907,34.0,1.8
1645021207,32.0,1.3
1645021507,33.0,1.2
1645021808,33.0,1.2
1645022108,33.0,1.5
1645022407,32.0,1.1
1645022707,34.0,1.2
1645023007,32.0,1.3
1645023308,33.0,1
1645023607,33.0,2.1
1645023907,32.0,1.2
1645024207,32.0,1.4
1645024508,35.0,1.5
1645024807,33.0,1.3
1645025107,35.0,1.1
1645025407,32.0,1.3
1645025708,33.0,1.3
1645026007,33.0,2
1645026307,34.0,1.1
1645026607,33.0,1
1645026908,33.0,1.2
1645027207,33.0,1.3
1645027507,33.0,1.4
1645027807,33.0,1.2
1645028108,33.0,1.3
1645028407,33.0,2.2
1645028707,33.0,1.3
1645029007,32.0,1.1
1645029308,33.0,1.2
1645029607,34.0,0.9
1645029907,33.0,1
1645030207,33.0,1.1
1645030508,34.0,1.2
1645030807,34.0,2
1645031107,32.0,1
1645031407,33.0,1
1645031708,33.0,1.1
1645032007,33.0,1.2
1645032307,32.0,1.1
1645032607,31.0,1.1
1645032908,32.0,1.2
1645033207,32.0,1.9
1645033507,31.0,1.6
1645033807,33.0,1.5
1645034107,33.0,1.3
1645034408,31.0,1
1645034707,32.0,1.2
1645035007,32.0,1.3
1645035307,31.0,1.3
1645035608,32.0,1.5
1645035907,32.0,1.7
1645036207,32.0,1.3
1645036507,32.0,1.4
1645036808,32.0,1.4
1645037107,32.0,1.1
1645037407,32.0,1.2
1645037707,32.0,1.4
1645038008,34.0,1.2
1645038307,32.0,1.8
1645038607,31.0,1.1
1645038907,32.0,1.2
1645039208,32.0,1.2
1645039507,32.0,1.2
1645039807,32.0,1.3
1645040107,32.0,1.2
1645040408,32.0,1
1645040707,31.0,1.8
1645041007,33.0,0.9
1645041307,32.0,1.3
1645041608,32.0,1.3
1645041907,32.0,1.1
1645042207,31.0,1.3
1645042507,32.0,1.1
1645042808,32.0,1
1645043107,32.0,1.9
1645043407,32.0,1.2
1645043707,32.0,1.7
1645044008,32.0,1
1645044307,33.0,1.2
1645044607,32.0,1.1
1645044907,32.0,1.3
1645045208,33.0,1.2
1645045507,31.0,2.2
1645045807,32.0,1.2
1645046107,32.0,1
1645046408,32.0,1
1645046707,32.0,1.2
1645047007,32.0,1.2
1645047307,32.0,1.4
1645047608,33.0,1
1645047907,31.0,1.7
1645048207,32.0,1.1
1645048507,32.0,1.1
1645048808,33.0,1.3
1645049108,33.0,1.4
1645049407,32.0,0.9
1645049707,32.0,1
1645050007,32.0,1
1645050308,31.0,1.3
1645050607,33.0,1.9
1645050907,32.0,1.1
1645051207,32.0,1.1
1645051508,31.0,1.2
1645051807,32.0,1
1645052107,31.0,1
1645052407,33.0,2
1645052708,32.0,1
1645053007,31.0,1.7
1645053307,33.0,1.2
1645053607,34.0,1
1645053908,31.0,1.2
1645054207,33.0,1.2
1645054507,33.0,1.7
1645054807,32.0,1.2
1645055108,32.0,1.2
1645055407,32.0,2.1
1645055707,31.0,1.2
1645056007,30.0,1.4
1645056308,32.0,1.1
1645056607,32.0,1
1645056907,31.0,1.4
1645057207,32.0,1.3
1645057508,31.0,1.3
1645057807,33.0,1.5
1645058107,33.0,1.3
1645058407,33.0,1.1
1645058708,32.0,1.2
1645059007,33.0,1.4
1645059307,33.0,1
1645059607,32.0,1.2
1645059908,32.0,1.2
1645060207,32.0,1.6
1645060507,32.0,1.3
1645060807,32.0,1.4
1645061107,32.0,1
1645061408,33.0,1.3
1645061707,31.0,1.3
1645062007,33.0,1.3
1645062307,34.0,1.2
1645062608,32.0,1.5
1645062907,31.0,1.7
1645063207,33.0,1.4
1645063507,33.0,1.4
1645063808,33.0,1.1
1645064107,33.0,1.5
1645064407,32.0,1
1645064707,33.0,1.1
1645065008,32.0,1.2
1645065307,32.0,1.7
1645065607,32.0,1
1645065907,33.0,1.1
1645066208,33.0,1.3
1645066507,32.0,1.4
1645066807,34.0,1.3
1645067107,31.0,1
1645067408,32.0,1.2
1645067707,32.0,2.4
1645068007,31.0,1
1645068307,32.0,1.2
1645068608,33.0,1.3
1645068907,31.0,1.2
1645069207,32.0,1
1645069507,32.0,1
1645069808,32.0,1.6
1645070107,32.0,1.8
1645070407,31.0,1.4
1645070707,31.0,1.7
1645071008,31.0,1.2
1645071307,32.0,1.5
1645071607,32.0,1.2
1645071907,32.0,1
1645072208,32.0,1
1645072507,32.0,1.7
1645072807,33.0,1.9
1645073107,33.0,1.4
1645073408,33.0,1.1
1645073708,32.0,1
1645074007,33.0,1.1
1645074307,32.0,1
1645074607,32.0,1.2
1645074908,32.0,1
1645075207,32.0,2
1645075507,32.0,1.2
1645075807,32.0,1.2
1645076108,32.0,1.1
1645076407,33.0,1
1645076707,32.0,1.3
1645077007,32.0,1.1
1645077308,34.0,1.2
1645077607,32.0,1.7
1645077907,32.0,1.1
1645078207,33.0,1.7
1645078508,32.0,1
1645078807,32.0,1.1
1645079107,32.0,1.2
1645079407,32.0,1.3
1645079708,32.0,1
1645080007,33.0,1.7
1645080307,32.0,1.1
1645080607,32.0,1.5
1645080908,35.0,1.4
1645081207,33.0,1.2
1645081507,32.0,1.2
1645081807,32.0,1.3
1645082108,33.0,1
1645082407,32.0,1.1
1645082707,32.0,1
1645083007,33.0,1.2
1645083308,33.0,1.1
1645083607,31.0,1.3
1645083907,33.0,1.4
1645084207,32.0,1.2
1645084508,32.0,1.5
1645084807,33.0,1
1645085107,32.0,1.2
1645085407,32.0,0.9
1645085708,32.0,1.1
1645086007,33.0,1.5
1645086307,32.0,1.3
1645086607,33.0,1.5
1645086907,33.0,1.1
1645087208,33.0,1.2
1645087507,32.0,1.1
1645087807,33.0,1
1645088107,33.0,1.2
1645088408,32.0,1
1645088707,33.0,1.7
1645089007,32.0,1.2
1645089307,32.0,0.9
1645089608,33.0,1.1
1645089907,33.0,1.1
1645090207,33.0,1.1
1645090507,32.0,1
1645090808,33.0,1.2
1645091107,33.0,1
1645091407,33.0,1.2
1645091707,33.0,1.2
1645092008,34.0,1.3
1645092307,35.0,1.7
1645092607,32.0,1.1
1645092907,34.0,1.3
1645093208,34.0,1.2
1645093507,32.0,1.1
1645093807,32.0,1.5
1645094107,32.0,1.1
1645094408,32.0,1
1645094707,33.0,2
1645095007,33.0,1.2
1645095307,33.0,0.9
1645095608,33.0,1.1
1645095907,33.0,1.2
1645096207,33.0,1.1
1645096507,32.0,1.2
1645096808,33.0,1.2
1645097107,34.0,1.6
1645097407,31.0,1.1
1645097707,32.0,1.2
1645098008,33.0,1.2
1645098307,33.0,1
1645098607,33.0,1.4
1645098907,32.0,0.9
1645099207,32.0,1.2
1645099508,33.0,0.9
1645099807,32.0,2
1645100107,33.0,1.1
1645100407,33.0,1.2
1645100708,32.0,1.2
1645101007,32.0,1.2
1645101307,32.0,1.2
1645101607,33.0,1
1645101908,33.0,0.8
1645102207,33.0,1.8
1645102507,34.0,1.2
1645102807,33.0,1
1645103108,33.0,1.2
1645103407,33.0,1
1645103707,33.0,1.2
1645104007,32.0,1.2
1645104308,33.0,1
1645104607,33.0,1.3
1645104907,33.0,1.2
1645105207,33.0,1.1
1645105508,33.0,1.7
1645105807,34.0,1.5
1645106107,34.0,1.1
1645106407,32.0,1.2
1645106708,33.0,0.9
1645107007,31.0,1.6
1645107307,33.0,1
1645107607,33.0,0.7
1645107908,32.0,1
1645108207,32.0,0.8
1645108507,32.0,1.2
1645108807,33.0,1.2
1645109108,32.0,1
1645109407,33.0,1.1
1645109707,33.0,1
1645110007,32.0,1.2
1645110308,34.0,1.2
1645110608,34.0,1
1645110907,32.0,1.9
1645111207,33.0,1.1
1645111507,32.0,1.3
1645111808,32.0,1.2
1645112107,33.0,1
1645112407,32.0,1.2
1645112707,33.0,1.1
1645113008,32.0,1.1
1645113307,33.0,0.9
1645113607,32.0,1
1645113907,32.0,1
1645114208,33.0,0.9
1645114507,32.0,1.9
1645114807,33.0,1
1645115107,31.0,1.2
1645115408,31.0,1
1645115707,34.0,1.1
1645116007,33.0,1.2
1645116307,34.0,0.8
1645116608,33.0,1.1
1645116907,34.0,1.7
1645117207,32.0,1.5
1645117507,31.0,1.1
1645117808,32.0,0.9
1645118107,32.0,1
1645118407,32.0,0.9
1645118707,32.0,1
1645119008,33.0,1.1
1645119307,32.0,2
1645119607,33.0,1.2
1645119907,32.0,1.3
1645120208,31.0,1.1
1645120507,33.0,1
1645120807,33.0,1.2
1645121107,33.0,1.1
1645121408,32.0,1
1645121707,32.0,1.5
1645122007,32.0,1.1
1645122307,32.0,1
1645122607,33.0,1.1
1645122908,33.0,1
1645123207,33.0,1.1
1645123507,33.0,1
1645123807,33.0,1.4
1645124108,32.0,1.1
1645124407,33.0,1.8
1645124707,32.0,1.6
1645125007,32.0,0.9
1645125308,32.0,1.7
1645125607,32.0,1.1
1645125907,32.0,1.1
1645126207,33.0,1.2
1645126508,33.0,1.1
1645126807,33.0,1.7
1645127107,33.0,1.2
1645127407,32.0,0.8
1645127708,32.0,1.3
1645128007,32.0,0.9
1645128307,33.0,1.1
1645128607,33.0,1
1645128908,31.0,0.9
1645129207,33.0,1.6
1645129507,32.0,1.1
1645129807,31.0,1.1
1645130108,32.0,1.2
1645130407,32.0,1.2
1645130707,32.0,1
1645131007,33.0,1.1
1645131308,32.0,1
1645131607,32.0,1.8
1645131907,32.0,1.1
1645132207,32.0,1
1645132508,31.0,1
1645132807,33.0,1.4
1645133107,32.0,0.9
1645133407,32.0,1.1
1645133707,31.0,1
1645134008,33.0,1.5
1645134307,32.0,2.1
1645134607,32.0,0.9
1645134907,33.0,1
1645135208,32.0,1
1645135507,31.0,1.1
1645135807,32.0,1
1645136107,33.0,1
1645136408,32.0,1.1
1645136707,33.0,1.3
1645137007,32.0,1
1645137307,32.0,1.1
1645137608,33.0,1
1645137907,32.0,0.9
1645138207,31.0,0.9
1645138507,33.0,1.2
1645138808,33.0,1.2
1645139107,33.0,7
1645139407,32.0,0.9
1645139707,33.0,1.6
1645140008,33.0,1
1645140307,33.0,1.1
1645140607,33.0,0.7
1645140907,34.0,1
1645141208,32.0,1.1
1645141507,31.0,1.7
1645141807,31.0,1
1645142107,33.0,1
1645142408,32.0,1.1
1645142707,33.0,1.2
1645143007,32.0,1
1645143307,33.0,1.2
1645143608,32.0,1.1
1645143907,32.0,1.6
1645144207,32.0,1.1
1645144507,32.0,1.5
1645144808,32.0,1.1
1645145107,33.0,0.9
1645145407,33.0,1
1645145707,32.0,1
1645146007,33.0,1
1645146308,33.0,1
1645146607,33.0,2.3
1645146907,33.0,1.2
1645147207,33.0,1.2
1645147508,32.0,1.1
1645147807,33.0,1
1645148107,32.0,1
1645148407,33.0,0.8
1645148708,33.0,1.2
1645149007,33.0,1.5
1645149307,31.0,0.9
1645149607,32.0,1.1
1645149908,31.0,1
1645150207,33.0,1.3
1645150507,31.0,0.9
1645150807,32.0,1
1645151108,31.0,0.9
1645151407,33.0,1.6
1645151707,32.0,1
1645152007,31.0,0.9
1645152308,32.0,1.1
1645152607,33.0,1
1645152907,32.0,1.2
1645153207,32.0,1
1645153508,33.0,0.9
1645153807,32.0,2.5
1645154107,33.0,1.1
1645154407,32.0,1.1
1645154708,33.0,1.1
1645155007,32.0,0.9
1645155307,33.0,1
1645155607,33.0,1
1645155908,32.0,1
1645156207,33.0,1.8
1645156507,33.0,0.9
1645156807,31.0,1.2
1645157107,32.0,0.9
1645157408,32.0,1.1
1645157707,32.0,1
1645158007,33.0,1
1645158307,32.0,1.4
1645158608,33.0,1.2
1645158907,33.0,1.9
1645159207,34.0,1
1645159507,32.0,1
1645159808,32.0,1
1645160107,32.0,1.2
1645160407,33.0,1.2
1645160707,33.0,1
1645161008,34.0,1
1645161307,34.0,1.6
1645161607,32.0,1.1
1645161907,32.0,1.5
1645162208,33.0,1
1645162507,32.0,1
1645162807,32.0,1
1645163107,33.0,1.2
1645163408,32.0,1.2
1645163707,33.0,1.8
1645164007,33.0,0.9
1645164307,34.0,1
1645164608,32.0,1
1645164907,32.0,1.1
1645165207,34.0,1.2
1645165507,33.0,1.1
1645165808,31.0,1
1645166107,33.0,1.8
1645166407,33.0,0.9
1645166707,33.0,1.1
1645167008,33.0,1
1645167307,33.0,1
1645167607,33.0,1.1
1645167907,34.0,0.8
1645168208,33.0,1
1645168507,32.0,1.7
1645168807,33.0,1.2
1645169107,33.0,1
1645169407,32.0,1.2
1645169708,33.0,1.2
1645170007,33.0,1
1645170307,32.0,1
1645170607,33.0,1.4
1645170908,33.0,1
1645171207,32.0,1.9
1645171507,33.0,1.5
1645171807,33.0,1
1645172108,32.0,0.9
1645172407,32.0,0.8
1645172707,33.0,0.9
1645173007,32.0,0.7
1645173308,33.0,1.1
1645173607,32.0,1.2
1645173907,33.0,1
1645174207,32.0,1.1
1645174508,32.0,1.1
1645174807,33.0,0.9
1645175107,33.0,1
1645175407,32.0,0.8
1645175708,33.0,0.9
1645176007,33.0,1.1
1645176307,33.0,1.2
1645176607,33.0,0.9
1645176908,31.0,1
1645177207,32.0,1.7
1645177507,33.0,1
1645177807,33.0,1
1645178108,33.0,1.1
1645178407,33.0,1
1645178707,32.0,1.2
1645179007,32.0,1
1645179308,33.0,1
1645179607,33.0,1.6
1645179907,33.0,1.5
1645180207,33.0,1.1
1645180508,32.0,1.1
1645180807,33.0,0.8
1645181107,33.0,0.9
1645181407,33.0,1
1645181707,32.0,1.2
1645182008,33.0,1.5
1645182307,33.0,2.1
1645182607,33.0,1.2
1645182907,32.0,1.2
1645183208,33.0,1.2
1645183507,33.0,1
1645183807,33.0,0.9
1645184107,33.0,1
1645184408,34.0,1.1
1645184707,33.0,1.9
1645185007,34.0,1
1645185307,32.0,1.4
1645185608,34.0,1
1645185907,34.0,1.3
1645186207,32.0,1.1
1645186507,33.0,1
1645186808,32.0,1.1
1645187107,34.0,1.8
1645187407,32.0,1.1
1645187707,32.0,0.9
1645188008,32.0,1
1645188307,32.0,1
1645188607,32.0,0.9
1645188907,33.0,1.2
1645189208,32.0,0.8
1645189507,33.0,2
1645189807,32.0,1.2
1645190107,32.0,1.1
1645190408,32.0,1.1
1645190707,32.0,1.3
1645191007,33.0,1.1
1645191307,33.0,1
1645191608,32.0,1
1645191907,32.0,1.7
1645192207,34.0,1
1645192507,31.0,1.2
1645192808,33.0,1
1645193107,33.0,1
1645193407,32.0,1.3
1645193707,32.0,1
1645194008,33.0,1.6
1645194307,31.0,1.8
1645194607,33.0,1
1645194907,32.0,0.9
1645195207,32.0,1
1645195508,33.0,1.1
1645195807,33.0,0.8
1645196107,33.0,1.1
1645196407,33.0,0.9
1645196708,33.0,1.1
1645197007,33.0,1.8
1645197307,33.0,1
1645197607,33.0,1.2
1645197908,33.0,1.1
1645198207,33.0,1
1645198507,33.0,1.3
1645198807,32.0,1.1
1645199108,34.0,1.2
1645199407,33.0,1.9
1645199707,32.0,1
1645200007,33.0,1.4
1645200308,33.0,1
1645200607,32.0,1
1645200907,33.0,1.2
1645201207,33.0,1.5
1645201508,33.0,0.7
1645201807,32.0,2
1645202107,32.0,1.4
1645202407,33.0,1
1645202708,33.0,1
1645203007,33.0,1
1645203307,33.0,0.9
1645203607,31.0,0.9
1645203908,33.0,0.9
1645204207,32.0,1.8
1645204507,32.0,1.2
1645204807,33.0,0.9
1645205108,33.0,0.9
1645205407,31.0,0.9
1645205707,33.0,0.9
1645206007,33.0,0.9
1645206307,32.0,1
1645206608,32.0,1.1
1645206907,32.0,1.9
1645207207,32.0,1
1645207507,32.0,1
1645207808,33.0,1
1645208107,32.0,0.8
1645208407,33.0,1.1
1645208707,32.0,1.1
1645209008,33.0,1
1645209307,32.0,1.8
1645209607,31.0,1.3
1645209907,32.0,0.9
1645210208,32.0,1.2
1645210507,32.0,1.1
1645210807,32.0,1.2
1645211107,32.0,1.1
1645211408,32.0,0.8
1645211707,32.0,1.5
1645212007,31.0,1
1645212307,32.0,0.9
1645212608,32.0,1
1645212907,32.0,1.1
1645213207,38.0,6.2
1645213507,33.0,1
1645213808,33.0,1.1
1645214107,32.0,2.4
1645214407,32.0,1
1645214707,32.0,1
1645215008,31.0,1
1645215307,32.0,0.9
1645215607,32.0,1
1645215907,33.0,0.8
1645216208,32.0,1.1
1645216507,32.0,2
1645216807,32.0,1
1645217107,32.0,1.1
1645217407,31.0,1.4
1645217708,33.0,1
1645218007,32.0,1.1
1645218307,32.0,1
1645218607,33.0,1.2
1645218908,32.0,1.1
1645219207,33.0,2
1645219507,32.0,1
1645219807,32.0,1.2
1645220108,33.0,1
1645220407,32.0,1.1
1645220707,31.0,0.8
1645221007,32.0,0.9
1645221308,32.0,1.1
1645221607,32.0,1.9
1645221907,33.0,1
1645222207,33.0,1.1
1645222508,32.0,0.8
1645222807,32.0,1
1645223107,33.0,1
1645223407,33.0,0.8
1645223708,33.0,0.8
1645224007,34.0,1
1645224307,32.0,1.1
1645224607,33.0,1
1645224908,31.0,1.2
1645225207,32.0,1.6
1645225507,33.0,1
1645225807,32.0,1
1645226108,32.0,1.1
1645226407,32.0,1.2
1645226707,34.0,1
1645227007,33.0,1.1
1645227308,33.0,0.9
1645227607,32.0,1.6
1645227907,33.0,1.5
1645228207,32.0,0.8
1645228508,33.0,1
1645228807,32.0,1.1
1645229107,32.0,1
1645229407,33.0,1.2
1645229707,32.0,0.9
1645230008,33.0,1.1
1645230307,32.0,1.8
1645230607,32.0,1.2
1645230907,32.0,1
1645231208,33.0,0.9
1645231507,32.0,0.9
1645231807,32.0,1.1
1645232107,33.0,1.1
1645232408,32.0,1.5
1645232707,34.0,1.8
1645233007,31.0,1
1645233307,32.0,1.1
1645233608,32.0,0.9
1645233907,31.0,0.9
1645234207,32.0,1
1645234507,32.0,1
1645234808,32.0,1
1645235107,33.0,1.7
1645235407,31.0,1.2
1645235707,32.0,1.2
1645236008,33.0,1.2
1645236307,31.0,1.4
1645236607,31.0,1
1645236907,33.0,1
1645237208,32.0,1.1
1645237507,33.0,1.7
1645237807,32.0,1.2
1645238107,32.0,0.9
1645238408,32.0,1.3
1645238707,32.0,0.9
1645239007,32.0,0.9
1645239307,32.0,1.2
1645239608,32.0,1
1645239907,32.0,1.7
1645240207,33.0,0.9
1645240507,32.0,0.9
1645240808,34.0,1
1645241107,33.0,1.6
1645241407,33.0,1.1
1645241707,33.0,1.1
1645242007,32.0,1.1
1645242308,33.0,1.4
1645242607,32.0,1.7
1645242907,32.0,1.2
1645243207,33.0,0.9
1645243508,32.0,1.3
1645243807,32.0,1.1
1645244107,32.0,1
1645244407,32.0,1.1
1645244708,31.0,1.1
1645245007,33.0,1.7
1645245307,33.0,0.9
1645245607,32.0,1.1
1645245908,34.0,1
1645246207,32.0,1
1645246507,32.0,1.1
1645246807,32.0,1.2
1645247108,33.0,1.1
1645247407,32.0,1.9
1645247707,33.0,1
1645248007,32.0,1.1
1645248308,34.0,1.2
1645248607,32.0,1.1
1645248907,32.0,0.9
1645249207,33.0,1.2
1645249508,31.0,1
1645249807,32.0,1.9
1645250107,32.0,1.2
1645250407,32.0,1
1645250708,31.0,1
1645251007,33.0,1.1
1645251307,33.0,1.1
1645251607,32.0,1.1
1645251908,32.0,1
1645252207,33.0,2.3
1645252507,32.0,0.9
1645252807,33.0,1
1645253107,32.0,1
1645253408,32.0,1.1
1645253707,32.0,1.1
1645254007,34.0,1.2
1645254307,33.0,1.1
1645254608,34.0,1
1645254907,32.0,1.8
1645255207,32.0,1.1
1645255507,32.0,1.1
1645255808,33.0,1
1645256107,32.0,1
1645256407,32.0,1
1645256707,32.0,1
1645257008,34.0,1.1
1645257307,33.0,1.6
1645257607,33.0,1.4
1645257907,32.0,0.9
1645258208,33.0,1.1
1645258507,33.0,1.2
1645258807,32.0,1.1
1645259107,33.0,1.2
1645259408,33.0,1.1
1645259707,32.0,1.9
1645260007,33.0,1.1
1645260307,33.0,1
1645260608,33.0,1.2
1645260907,33.0,1
1645261207,33.0,1
1645261507,33.0,1.2
1645261808,32.0,0.9
1645262107,32.0,1.8
1645262407,32.0,1.1
1645262707,33.0,1
1645263008,33.0,1.2
1645263307,31.0,1.4
1645263607,32.0,1
1645263907,32.0,1.1
1645264208,33.0,1.5
1645264507,33.0,1.8
1645264807,33.0,1
1645265107,32.0,1
1645265407,34.0,1.2
1645265708,32.0,1.2
1645266007,33.0,1.2
1645266307,32.0,1.2
1645266607,32.0,1
1645266908,32.0,0.9
1645267207,33.0,1.9
1645267507,33.0,1.1
1645267807,32.0,1.2
1645268108,33.0,1
1645268407,34.0,1.1
1645268707,32.0,1.1
1645269007,32.0,1
1645269308,33.0,1
1645269607,33.0,1
1645269907,33.0,1.2
1645270207,33.0,1.3
1645270508,33.0,1.1
1645270807,32.0,1.2
1645271107,32.0,1
1645271407,31.0,1.2
1645271708,33.0,1.1
1645272007,32.0,1.6
1645272307,32.0,1
1645272607,33.0,1
1645272908,32.0,1.3
1645273207,33.0,0.9
1645273507,33.0,1
1645273807,33.0,1.2
1645274108,32.0,1.5
1645274407,32.0,1.6
1645274707,34.0,1.1
1645275007,33.0,1.2
1645275308,33.0,1
1645275607,33.0,1
1645275907,32.0,1.1
1645276207,32.0,1.1
1645276508,33.0,1
1645276807,32.0,1.4
1645277107,32.0,1.1
1645277407,32.0,1
1645277707,32.0,1
1645278008,33.0,1.1
1645278307,33.0,1.2
1645278607,32.0,0.8
1645278907,32.0,1
1645279208,33.0,1
1645279507,32.0,1.9
1645279807,33.0,1.2
1645280107,32.0,1.2
1645280408,33.0,0.7
1645280707,32.0,1.2
1645281007,33.0,1.5
1645281307,32.0,1.3
1645281608,32.0,1.1
1645281907,32.0,1.9
1645282207,33.0,1
1645282507,32.0,1.1
1645282808,32.0,1.2
1645283107,32.0,1
1645283407,31.0,0.9
1645283707,32.0,1.1
1645284008,32.0,1
1645284307,32.0,1.9
1645284607,33.0,1.2
1645284907,32.0,1.1
1645285208,33.0,1
1645285507,32.0,1
1645285807,32.0,1
1645286107,31.0,1.1
1645286408,31.0,1.2
1645286707,32.0,1.7
1645287007,33.0,1.2
1645287307,33.0,1.2
1645287608,32.0,0.8
1645287907,32.0,1
1645288207,32.0,1.1
1645288507,32.0,1
1645288807,32.0,1
1645289108,33.0,1.2
1645289407,32.0,1.7
1645289707,32.0,1
1645290007,33.0,1.1
1645290308,33.0,1.1
1645290607,33.0,0.8
1645290907,32.0,1
1645291207,33.0,1.1
1645291508,33.0,1.1
1645291807,31.0,1.2
1645292107,34.0,1.1
1645292407,33.0,1
1645292708,32.0,1.1
1645293007,33.0,1.3
1645293307,32.0,0.9
1645293607,32.0,1.1
1645293908,32.0,1.1
1645294207,32.0,1.7
1645294507,32.0,1.1
1645294807,33.0,1
1645295108,32.0,1.3
1645295407,33.0,0.9
1645295707,32.0,1.2
1645296007,32.0,1
1645296308,32.0,1
1645296607,32.0,1.9
