timestamp;temperature;humidity
1644481703;20,4;68
1644481766;20,4;68
1644481829;20,4;68
1644481890;20,4;68
1644481952;20,4;68
1644481993;20,3;74
1644482015;20,3;74
1644482077;20,3;74
1644482138;20,3;74
1644482200;20,3;74
1644482218;20,4;68
1644482262;20,4;68
1644482323;20,4;68
1644482385;20,4;68
1644482446;20,4;68
1644482508;20,4;68
1644482554;20,3;74
1644482571;20,3;74
1644482632;20,3;74
1644482694;20,3;74
1644482756;20,3;74
1644482809;20,4;68
1644482819;20,4;68
1644482881;20,4;68
1644482943;20,4;68
1644483005;20,4;68
1644483067;20,4;68
1644483119;20,3;74
1644483128;20,3;74
1644483190;20,3;74
1644483252;20,3;74
1644483314;20,3;74
1644483376;20,3;74
1644483379;20,4;68
1644483438;20,4;68
1644483499;20,4;68
1644483561;20,4;68
1644483624;20,4;68
1644483684;20,3;74
1644483686;20,3;74
1644483747;20,3;74
1644483809;20,3;74
1644483871;20,3;74
1644483915;20,4;68
1644483933;20,4;68
1644483994;20,4;68
1644484056;20,4;68
1644484118;20,4;68
1644484180;20,4;68
1644484235;20,3;74
1644484242;20,3;74
1644484303;20,3;74
1644484365;20,3;74
1644484428;20,3;74
1644484491;20,3;74
1644484530;20,4;68
1644484553;20,4;68
1644484615;20,4;68
1644484677;20,4;68
1644484739;20,4;68
1644484802;20,4;68
1644484815;20,3;74
1644484864;20,3;74
1644484926;20,3;74
1644484987;20,3;74
1644485049;20,3;74
1644485091;20,4;68
1644485111;20,4;68
1644485173;20,4;68
1644485235;20,4;68
1644485297;20,4;68
1644485359;20,4;68
1644485381;20,3;74
1644485422;20,3;74
1644485484;20,3;74
1644485546;20,3;74
1644485608;20,3;74
1644485670;20,3;74
1644485711;20,4;68
1644485732;20,4;68
1644485794;20,4;68
1644485856;20,4;68
1644485918;20,4;68
1644485980;20,4;68
1644485981;20,3;74
1644486041;20,3;74
1644486103;20,3;74
1644486166;20,3;74
1644486228;20,3;74
1644486287;20,4;68
1644486290;20,4;68
1644486352;20,4;68
1644486414;20,4;68
1644486476;20,4;68
1644486538;20,4;68
1644486557;20,3;74
1644486600;20,3;74
1644486662;20,3;74
1644486724;20,3;74
1644486786;20,3;74
1644486812;20,4;68
1644486848;20,4;68
1644486909;20,4;68
1644486971;20,4;68
1644487033;20,4;68
1644487095;20,4;68
1644487102;20,3;74
1644487157;20,3;74
1644487219;20,3;74
1644487282;20,3;74
1644487344;20,3;74
1644487348;20,4;68
1644487406;20,4;68
1644487468;20,4;68
1644487529;20,4;68
1644487591;20,4;68
1644487643;20,3;74
1644487653;20,3;74
1644487715;20,3;74
1644487776;20,3;74
1644487838;20,3;74
1644487900;20,3;74
1644487953;20,3;68
1644487962;20,3;68
1644488024;20,3;68
1644488086;20,3;68
1644488147;20,3;68
1644488210;20,3;68
1644488213;20,3;74
1644488272;20,3;74
1644488334;20,3;74
1644488396;20,3;74
1644488458;20,3;74
1644488518;20,4;68
1644488520;20,4;68
1644488582;20,4;68
1644488644;20,4;68
1644488706;20,4;68
1644488764;20,3;74
1644488768;20,3;74
1644488830;20,3;74
1644488891;20,3;74
1644488954;20,3;74
1644489015;20,3;74
1644489078;20,3;74
1644489104;20,4;68
1644489140;20,4;68
1644489202;20,4;68
1644489264;20,4;68
1644489326;20,4;68
1644489334;20,3;74
1644489388;20,3;74
1644489451;20,3;74
1644489513;20,3;74
1644489574;20,3;74
1644489636;20,3;74
1644489649;20,4;68
1644489699;20,4;68
1644489760;20,4;68
1644489826;20,4;68
1644489889;20,4;68
1644489895;20,3;74
1644489951;20,3;74
1644490013;20,3;74
1644490075;20,3;74
1644490137;20,3;74
1644490175;20,4;68
1644490199;20,4;68
1644490261;20,4;68
1644490323;20,4;68
1644490385;20,4;68
1644490440;20,3;74
1644490447;20,3;74
1644490509;20,3;74
1644490571;20,3;74
1644490633;20,3;74
1644490695;20,3;74
1644490700;20,4;68
1644490757;20,4;68
1644490819;20,4;68
1644490881;20,4;68
1644490943;20,4;68
1644490965;20,3;74
1644491005;20,3;74
1644491067;20,3;74
1644491129;20,3;74
1644491191;20,3;74
1644491231;20,4;68
1644491254;20,4;68
1644491316;20,4;68
1644491378;20,4;68
1644491440;20,4;68
1644491491;20,3;74
1644491503;20,3;74
1644491564;20,3;74
1644491626;20,3;74
1644491689;20,3;74
1644491752;20,3;74
1644491781;20,4;68
1644491814;20,4;68
1644491876;20,4;68
1644491939;20,4;68
1644492001;20,4;68
1644492031;20,3;74
1644492064;20,3;74
1644492091;20,4;74
1644492126;20,4;74
1644492188;20,4;74
1644492250;20,4;74
1644492282;20,4;68
1644492311;20,4;68
1644492373;20,4;68
1644492435;20,4;68
1644492497;20,4;68
1644492552;20,3;74
1644492559;20,3;74
1644492621;20,3;74
1644492683;20,3;74
1644492745;20,3;74
1644492807;20,3;74
1644492822;20,4;68
1644492869;20,4;68
1644492931;20,4;68
1644492993;20,4;68
1644493055;20,4;68
1644493087;20,3;74
1644493118;20,3;74
1644493179;20,3;74
1644493241;20,3;74
1644493303;20,3;74
1644493365;20,3;74
1644493397;20,4;68
1644493428;20,4;68
1644493490;20,4;68
1644493553;20,4;68
1644493615;20,4;68
1644493638;20,4;74
1644493677;20,4;74
1644493739;20,4;74
1644493801;20,4;74
1644493863;20,4;74
1644493926;20,4;74
1644493948;20,4;68
1644493987;20,4;68
1644494049;20,4;68
1644494111;20,4;68
1644494173;20,4;68
1644494188;20,4;74
1644494234;20,4;74
1644494297;20,4;74
1644494359;20,4;74
1644494418;20,4;68
1644494421;20,4;68
1644494483;20,4;68
1644494546;20,4;68
1644494607;20,4;68
1644494669;20,4;68
1644494704;20,4;74
1644494732;20,4;74
1644494793;20,4;74
1644494855;20,4;74
1644494918;20,4;74
1644494929;20,4;68
1644494980;20,4;68
1644495042;20,4;68
1644495104;20,4;68
1644495166;20,4;68
1644495214;20,4;74
1644495229;20,4;74
1644495291;20,4;74
1644495354;20,4;74
1644495416;20,4;74
1644495479;20,4;68
1644495540;20,4;68
1644495603;20,4;68
1644495665;20,4;68
1644495728;20,4;68
1644495754;20,4;74
1644495790;20,4;74
1644495851;20,4;74
1644495913;20,4;74
1644495960;20,5;68
1644495975;20,5;68
1644496036;20,5;68
1644496098;20,5;68
1644496161;20,5;68
1644496223;20,5;68
1644496255;20,4;74
1644496285;20,4;74
1644496347;20,4;74
1644496405;20,4;68
1644496409;20,4;68
1644496471;20,4;68
1644496534;20,4;68
1644496596;20,4;68
1644496658;20,4;68
1644496720;20,4;68
1644496725;20,4;74
1644496781;20,4;74
1644496844;20,4;74
1644496906;20,4;74
1644496930;20,5;68
1644496969;20,5;68
1644497031;20,5;68
1644497093;20,5;68
1644497155;20,5;68
1644497217;20,5;68
1644497256;20,4;74
1644497279;20,4;74
1644497341;20,4;74
1644497403;20,4;74
1644497465;20,4;74
1644497471;20,5;68
1644497530;20,5;68
1644497591;20,5;68
1644497653;20,5;68
1644497715;20,5;68
1644497756;20,5;74
1644497777;20,5;74
1644497839;20,5;74
1644497901;20,5;74
1644497926;20,5;68
1644497965;20,5;68
1644498027;20,5;68
1644498090;20,5;68
1644498151;20,5;68
1644498214;20,5;68
1644498257;20,5;74
1644498276;20,5;74
1644498338;20,5;74
1644498402;20,5;68
1644498402;20,5;68
1644498462;20,5;68
1644498524;20,5;68
1644498585;20,5;68
1644498647;20,5;68
1644498710;20,5;68
1644498727;20,5;74
1644498773;20,5;74
1644498835;20,5;74
1644498867;20,5;68
1644498898;20,5;68
1644498960;20,5;68
1644499022;20,5;68
1644499084;20,5;68
1644499147;20,5;68
1644499209;20,5;68
1644499270;20,5;68
1644499332;20,5;68
1644499394;20,5;68
1644499456;20,5;68
1644499518;20,5;68
1644499579;20,5;68
1644499641;20,5;68
1644499663;20,5;74
1644499704;20,5;74
1644499767;20,5;74
1644499783;20,5;68
1644499828;20,5;68
1644499890;20,5;68
1644499952;20,5;68
1644500014;20,5;68
1644500076;20,5;68
1644500137;20,5;68
1644500199;20,5;68
1644500261;20,5;68
1644500324;20,5;68
1644500386;20,5;68
1644500448;20,5;68
1644500509;20,5;68
1644500573;20,5;68
1644500635;20,5;68
1644500697;20,5;68
1644500759;20,5;68
1644500821;20,5;68
1644500883;20,5;68
1644500945;20,5;68
1644501008;20,5;68
1644501071;20,5;68
1644501133;20,5;68
1644501194;20,5;68
1644501256;20,5;68
1644501318;20,5;68
1644501381;20,5;68
1644501443;20,5;68
1644501504;20,5;68
1644501567;20,5;68
1644501629;20,5;68
1644501691;20,5;68
1644501753;20,5;68
1644501815;20,5;68
1644501877;20,5;68
1644501941;20,5;68
1644502002;20,5;68
1644502064;20,5;68
1644502126;20,5;68
1644502187;20,5;68
1644502249;20,5;68
1644502310;20,5;68
1644502373;20,5;68
1644502435;20,5;68
1644502497;20,5;68
1644502560;20,5;68
1644502622;20,5;68
1644502685;20,5;68
1644502746;20,5;68
1644502809;20,5;68
1644502871;20,5;68
1644502933;20,5;68
1644502995;20,5;68
1644503057;20,5;68
1644503119;20,5;68
1644503180;20,5;68
1644503242;20,5;68
1644503304;20,5;68
1644503366;20,5;68
1644503428;20,5;68
1644503490;20,5;68
1644503552;20,5;68
1644503615;20,5;68
1644503677;20,5;68
1644503739;20,5;68
1644503801;20,5;68
1644503863;20,5;68
1644503925;20,5;68
1644503987;20,5;68
1644504049;20,5;68
1644504111;20,5;68
1644504174;20,5;68
1644504236;20,5;68
1644504298;20,5;68
1644504361;20,5;68
1644504422;20,5;68
1644504485;20,5;68
1644504547;20,5;68
1644504608;20,5;68
1644504670;20,5;68
1644504732;20,5;68
1644504794;20,5;68
1644504856;20,5;68
1644504918;20,5;68
1644504980;20,5;68
1644505041;20,5;68
1644505103;20,5;68
1644505165;20,5;68
1644505227;20,5;68
1644505289;20,5;68
1644505350;20,5;68
1644505412;20,5;68
1644505475;20,5;68
1644505537;20,5;68
1644505599;20,5;68
1644505661;20,5;68
1644505723;20,5;68
1644505785;20,5;68
1644505847;20,5;68
1644505909;20,5;68
1644505972;20,5;68
1644506034;20,5;68
1644506095;20,5;68
1644506157;20,5;68
1644506219;20,5;68
1644506281;20,5;68
1644506343;20,5;68
1644506405;20,5;68
1644506467;20,5;68
1644506529;20,5;68
1644506591;20,5;68
1644506652;20,5;68
1644506714;20,5;68
1644506776;20,5;68
1644506838;20,5;68
1644506900;20,5;68
1644506963;20,5;68
1644507024;20,5;68
1644507086;20,5;68
1644507149;20,5;68
1644507211;20,5;68
1644507273;20,5;68
1644507335;20,5;68
1644507397;20,5;68
1644507439;20,5;62
1644507459;20,5;62
1644507522;20,5;62
1644507583;20,5;62
1644507594;20,5;68
1644507645;20,5;68
1644507707;20,5;68
1644507770;20,5;68
1644507832;20,5;68
1644507894;20,5;68
1644507924;20,5;62
1644507957;20,5;62
1644508018;20,5;62
1644508059;20,5;68
1644508080;20,5;68
1644508143;20,5;68
1644508205;20,5;68
1644508267;20,5;68
1644508329;20,5;68
1644508360;20,5;62
1644508391;20,5;62
1644508453;20,5;62
1644508515;20,5;62
1644508530;20,5;68
1644508576;20,5;68
1644508638;20,5;68
1644508701;20,5;68
1644508763;20,5;68
1644508770;20,5;62
1644508825;20,5;62
1644508889;20,5;62
1644508950;20,5;62
1644509010;20,5;68
1644509012;20,5;68
1644509074;20,5;68
1644509136;20,5;68
1644509198;20,5;68
1644509211;20,5;62
1644509260;20,5;62
1644509322;20,5;62
1644509384;20,5;62
1644509446;20,5;62
1644509456;20,5;68
1644509507;20,5;68
1644509570;20,5;68
1644509632;20,5;68
1644509686;20,6;62
1644509693;20,6;62
1644509756;20,6;62
1644509817;20,6;62
1644509880;20,6;62
1644509942;20,6;62
1644510003;20,6;62
1644510065;20,6;62
1644510127;20,6;62
1644510189;20,6;62
1644510251;20,6;62
1644510312;20,6;62
1644510374;20,6;62
1644510436;20,6;62
1644510498;20,6;62
1644510560;20,6;62
1644510623;20,6;62
1644510686;20,6;62
1644510747;20,6;62
1644510809;20,6;62
1644510871;20,6;62
1644510933;20,6;62
1644510995;20,6;62
1644511056;20,6;62
1644511118;20,6;62
1644511180;20,6;62
1644511241;20,6;62
1644511303;20,6;62
1644511365;20,6;62
1644511426;20,6;62
1644511488;20,6;62
1644511550;20,6;62
1644511611;20,6;62
1644511674;20,6;62
1644511736;20,6;62
1644511798;20,6;62
1644511861;20,6;62
1644511922;20,6;62
1644511984;20,6;62
1644512046;20,6;62
1644512108;20,6;62
1644512170;20,6;62
1644512232;20,6;62
1644512295;20,6;62
1644512358;20,6;62
1644512420;20,6;62
1644512483;20,6;62
1644512544;20,6;62
1644512607;20,6;62
1644512669;20,6;62
1644512730;20,6;62
1644512793;20,6;62
1644512854;20,6;62
1644512916;20,6;62
1644512977;20,6;62
1644513039;20,6;62
1644513101;20,6;62
1644513163;20,6;62
1644513225;20,6;62
1644513288;20,6;62
1644513350;20,6;62
1644513412;20,6;62
1644513475;20,6;62
1644513536;20,6;62
1644513599;20,6;62
1644513662;20,6;62
1644513723;20,6;62
1644513785;20,6;62
1644513847;20,6;62
1644513909;20,6;62
1644513970;20,6;62
1644514032;20,6;62
1644514094;20,6;62
1644514156;20,6;62
1644514218;20,6;62
1644514280;20,6;62
1644514341;20,6;62
1644514404;20,6;62
1644514467;20,6;62
1644514528;20,6;62
1644514590;20,6;62
1644514652;20,6;62
1644514714;20,6;62
1644514776;20,6;62
1644514837;20,6;62
1644514899;20,6;62
1644514965;20,6;62
1644515027;20,6;62
1644515089;20,6;62
1644515152;20,6;62
1644515214;20,6;62
1644515276;20,6;62
1644515338;20,6;62
1644515401;20,6;62
1644515463;20,7;56
1644515524;20,7;56
1644515551;20,7;62
1644515586;20,7;62
1644515649;20,7;62
1644515711;20,7;62
1644515773;20,7;62
1644515835;20,7;62
1644515897;20,7;62
1644515946;20,7;56
1644515960;20,7;56
1644516023;20,7;56
1644516085;20,7;56
1644516121;20,7;62
1644516148;20,7;62
1644516210;20,7;62
1644516272;20,7;62
1644516333;20,7;62
1644516395;20,7;62
1644516457;20,7;62
1644516496;20,8;56
1644516519;20,8;56
1644516581;20,8;56
1644516642;20,8;56
1644516705;20,8;56
1644516762;20,8;62
1644516768;20,8;62
1644516830;20,8;62
1644516892;20,8;62
1644516954;20,8;62
1644517017;20,8;62
1644517082;20,9;56
1644517142;20,9;56
1644517205;20,9;56
1644517267;20,9;56
1644517329;20,9;56
1644517352;20,9;62
1644517391;20,9;62
1644517452;20,9;62
1644517514;20,9;62
1644517576;20,9;62
1644517638;20,9;62
1644517642;20,9;56
1644517700;20,9;56
1644517762;20,9;56
1644517824;20,9;56
1644517886;20,9;56
1644517948;20,9;56
1644518010;20,9;56
1644518048;20,9;62
1644518072;20,9;62
1644518134;20,9;62
1644518196;20,9;62
1644518259;20,9;62
1644518278;21,0;56
1644518320;21,0;56
1644518382;21,0;56
1644518444;21,0;56
1644518506;21,0;56
1644518569;21,0;56
1644518631;21,0;56
1644518693;21,0;56
1644518755;21,0;56
1644518816;21,0;56
1644518879;21,0;56
1644518941;21,0;56
1644519003;21,0;56
1644519065;21,0;56
1644519126;21,0;56
1644519188;21,0;56
1644519250;21,0;56
1644519311;21,0;56
1644519373;21,0;56
1644519435;21,0;56
1644519497;21,0;56
1644519560;21,0;56
1644519622;21,0;56
1644519685;21,0;56
1644519747;21,0;56
1644519809;21,0;56
1644519871;21,0;56
1644519933;21,0;56
1644519995;21,0;56
1644520056;21,0;56
1644520118;21,0;56
1644520180;21,0;56
1644520243;21,0;56
1644520304;21,0;56
1644520366;21,0;56
1644520428;21,0;56
1644520490;21,0;56
1644520552;21,0;56
1644520614;21,0;56
1644520675;21,0;56
1644520739;21,0;56
1644520801;21,0;56
1644520863;21,0;56
1644520925;21,0;56
1644520986;21,0;56
1644521048;21,0;56
1644521110;21,0;56
1644521172;21,0;56
1644521233;21,0;56
1644521295;21,0;56
1644521356;21,0;56
1644521418;21,0;56
1644521480;21,0;56
1644521542;21,0;56
1644521603;21,0;56
1644521665;21,0;56
1644521728;21,0;56
1644521789;21,0;56
1644521851;21,0;56
1644521912;21,0;56
1644521974;21,0;56
1644522037;21,0;56
1644522099;21,0;56
1644522162;21,0;56
1644522224;21,0;56
1644522288;21,0;56
1644522350;21,0;56
1644522412;21,0;56
1644522474;21,0;56
1644522535;21,0;56
1644522597;21,0;56
1644522659;21,0;56
1644522721;21,0;56
1644522783;21,0;56
1644522845;21,0;56
1644522907;21,0;56
1644522969;21,0;56
1644523030;21,0;56
1644523093;21,0;56
1644523155;21,0;56
1644523218;21,0;56
1644523279;21,0;56
1644523341;21,0;56
1644523403;21,0;56
1644523465;21,0;56
1644523527;21,0;56
1644523589;21,0;56
1644523651;21,0;56
1644523713;21,0;56
1644523775;21,0;56
1644523837;21,0;56
1644523898;21,0;56
1644523960;21,0;56
1644524026;21,0;56
1644524088;21,0;56
1644524149;21,0;56
1644524211;21,0;56
1644524273;21,0;56
1644524334;21,0;56
1644524396;21,0;56
1644524459;21,0;56
1644524520;21,0;56
1644524582;21,0;56
1644524644;21,0;56
1644524706;21,0;56
1644524768;21,0;56
1644524830;21,0;56
1644524892;21,0;56
1644524954;21,0;56
1644525017;21,0;56
1644525079;21,0;56
1644525141;21,0;56
1644525204;21,0;56
1644525266;21,0;56
1644525328;21,0;56
1644525390;21,0;56
1644525452;21,0;56
1644525515;21,0;56
1644525577;21,0;56
1644525639;21,0;56
1644525701;21,0;56
1644525763;21,0;56
1644525825;21,0;56
1644525887;21,0;56
1644525949;21,0;56
1644526012;21,0;56
1644526074;21,0;56
1644526136;21,0;56
1644526198;21,0;56
1644526261;21,0;56
1644526323;21,0;56
1644526385;21,0;56
1644526446;21,0;56
1644526509;21,0;56
1644526570;21,0;56
1644526633;21,0;56
1644526675;21,1;56
1644526695;21,1;56
1644526757;21,1;56
1644526820;21,1;56
1644526883;21,1;56
1644526946;21,1;56
1644527008;21,1;56
1644527071;21,1;56
1644527132;21,1;56
1644527194;21,1;56
1644527256;21,1;56
1644527318;21,1;56
1644527380;21,1;56
1644527442;21,1;56
1644527504;21,1;56
1644527566;21,1;56
1644527628;21,1;56
1644527690;21,1;56
1644527752;21,1;56
1644527814;21,1;56
1644527876;21,1;56
1644527938;21,1;56
1644528000;21,1;56
1644528062;21,1;56
1644528123;21,1;56
1644528185;21,1;56
1644528247;21,1;56
1644528309;21,1;56
1644528371;21,1;56
1644528433;21,1;56
1644528495;21,1;56
1644528559;21,1;56
1644528620;21,1;56
1644528683;21,1;56
1644528745;21,1;56
1644528807;21,1;56
1644528868;21,1;56
1644528931;21,1;56
1644528992;21,1;56
1644529054;21,1;56
1644529116;21,1;56
1644529177;21,1;56
1644529239;21,1;56
1644529301;21,1;56
1644529362;21,1;56
1644529424;21,1;56
1644529487;21,1;56
1644529549;21,1;56
1644529611;21,1;56
1644529673;21,1;56
1644529735;21,1;56
1644529797;21,1;56
1644529859;21,1;56
1644529921;21,1;56
1644529984;21,1;56
1644530046;21,1;56
1644530107;21,1;56
1644530169;21,1;56
1644530231;21,1;56
1644530293;21,1;56
1644530354;21,1;56
1644530417;21,1;56
1644530479;21,1;56
1644530541;21,1;56
1644530602;21,1;56
1644530664;21,1;56
1644530726;21,1;56
1644530788;21,1;56
1644530850;21,1;56
1644530911;21,1;56
1644530973;21,1;56
1644531035;21,1;56
1644531097;21,1;56
1644531159;21,1;56
1644531220;21,1;56
1644531283;21,1;56
1644531344;21,1;56
1644531407;21,1;56
1644531469;21,1;56
1644531531;21,1;56
1644531593;21,1;56
1644531655;21,1;56
1644531716;21,1;56
1644531778;21,1;56
1644531840;21,1;56
1644531901;21,1;56
1644531929;21,0;62
1644531963;21,0;62
1644532024;21,0;62
1644532086;21,0;62
1644532109;21,1;56
1644532148;21,1;56
1644532211;21,1;56
1644532273;21,1;56
1644532309;21,0;62
1644532335;21,0;62
1644532398;21,0;62
1644532460;21,0;62
1644532514;21,0;56
1644532522;21,0;56
1644532584;21,0;56
1644532645;21,0;56
1644532707;21,0;56
1644532764;21,0;62
1644532769;21,0;62
1644532830;21,0;62
1644532892;21,0;62
1644532950;21,0;56
1644532954;21,0;56
1644533017;21,0;56
1644533080;21,0;56
1644533141;21,0;56
1644533190;20,9;62
1644533204;20,9;62
1644533266;20,9;62
1644533328;20,9;62
1644533380;21,0;56
1644533391;21,0;56
1644533453;21,0;56
1644533515;21,0;56
1644533570;20,9;62
1644533576;20,9;62
1644533638;20,9;62
1644533700;20,9;62
1644533762;20,9;62
1644533800;20,9;56
1644533825;20,9;56
1644533887;20,9;56
1644533930;20,9;62
1644533950;20,9;62
1644534013;20,9;62
1644534075;20,9;62
1644534137;20,9;62
1644534196;20,9;56
1644534199;20,9;56
1644534260;20,9;56
1644534322;20,9;56
1644534351;20,9;62
1644534384;20,9;62
1644534446;20,9;62
1644534508;20,9;62
1644534571;20,9;62
1644534632;20,9;62
1644534695;20,9;62
1644534757;20,9;62
1644534820;20,9;62
1644534883;20,9;62
1644534945;20,9;62
1644535007;20,9;62
1644535069;20,9;62
1644535132;20,9;62
1644535194;20,9;62
1644535256;20,9;62
1644535318;20,9;62
1644535380;20,9;62
1644535441;20,9;62
1644535503;20,9;62
1644535564;20,9;62
1644535627;20,9;62
1644535689;20,9;62
1644535751;20,9;62
1644535814;20,9;62
1644535876;20,9;62
1644535938;20,9;62
1644536000;20,9;62
1644536061;20,9;62
1644536123;20,9;62
1644536185;20,9;62
1644536247;20,9;62
1644536308;20,9;62
1644536370;20,9;62
1644536432;20,9;62
1644536493;20,9;62
1644536555;20,9;62
1644536617;20,9;62
1644536680;20,9;62
1644536743;20,9;62
1644536805;20,9;62
1644536867;20,9;62
1644536930;20,9;62
1644536992;20,9;62
1644537055;20,9;62
1644537116;20,9;62
1644537178;20,9;62
1644537240;20,9;62
1644537302;20,9;62
1644537364;20,9;62
1644537426;20,9;62
1644537488;20,9;62
1644537550;20,9;62
1644537614;20,9;62
1644537676;20,9;62
1644537738;20,9;62
1644537800;20,9;62
1644537861;20,9;62
1644537924;20,9;62
1644537986;20,9;62
1644538048;20,9;62
1644538110;20,9;62
1644538172;20,9;62
1644538234;20,9;62
1644538296;20,9;62
1644538357;20,9;62
1644538420;20,9;62
1644538482;20,9;62
1644538545;20,9;62
1644538607;20,9;62
1644538669;20,9;62
1644538731;20,9;62
1644538794;20,9;62
1644538856;20,9;62
1644538917;20,9;62
1644538979;20,9;62
1644539041;20,9;62
1644539104;20,9;62
1644539166;20,9;62
1644539228;20,9;62
1644539290;20,9;62
1644539352;20,9;62
1644539415;20,9;62
1644539478;20,9;62
1644539540;20,9;62
1644539602;20,9;62
1644539664;20,9;62
1644539726;20,9;62
1644539788;20,9;62
1644539849;20,9;62
1644539911;20,9;62
1644539973;20,9;62
1644540035;20,9;62
1644540097;20,9;62
1644540160;20,9;62
1644540226;20,9;62
1644540288;20,9;62
1644540350;20,9;62
1644540412;20,9;62
1644540475;20,9;62
1644540537;20,9;62
1644540600;20,9;62
1644540662;20,9;62
1644540724;20,9;62
1644540786;20,9;62
1644540848;20,9;62
1644540910;20,9;62
1644540972;20,9;62
1644541034;20,9;62
1644541097;20,9;62
1644541159;20,9;62
1644541222;20,9;62
1644541283;20,9;62
1644541345;20,9;62
1644541407;20,9;62
1644541470;20,9;62
1644541532;20,9;62
1644541594;20,9;62
1644541656;20,9;62
1644541719;20,9;62
1644541780;20,9;62
1644541842;20,9;62
1644541905;20,9;62
1644541967;20,9;62
1644542029;20,9;62
1644542091;20,9;62
1644542153;20,9;62
1644542215;20,9;62
1644542277;20,9;62
1644542339;20,9;62
1644542401;20,9;62
1644542463;20,9;62
1644542525;20,9;62
1644542587;20,9;62
1644542649;20,9;62
1644542711;20,9;62
1644542773;20,9;62
1644542834;20,9;62
1644542896;20,9;62
1644542959;20,9;62
1644543022;20,9;62
1644543084;20,9;62
1644543146;20,9;62
1644543210;20,9;62
1644543271;20,9;62
1644543333;20,9;62
1644543395;20,9;62
1644543456;20,9;62
1644543518;20,9;62
1644543580;20,9;62
1644543641;20,9;62
1644543703;20,9;62
1644543765;20,9;62
1644543828;20,9;62
1644543890;20,9;62
1644543952;20,9;62
1644543998;20,7;68
1644544014;20,7;68
1644544075;20,7;68
1644544138;20,7;68
1644544144;20,7;62
1644544200;20,7;62
1644544261;20,7;62
1644544323;20,7;62
1644544385;20,7;62
1644544447;20,7;62
1644544509;20,7;62
1644544571;20,7;62
1644544633;20,7;62
1644544695;20,7;62
1644544757;20,7;62
1644544779;20,6;68
1644544819;20,6;68
1644544880;20,6;68
1644544934;20,6;62
1644544942;20,6;62
1644545004;20,6;62
1644545065;20,6;62
1644545128;20,6;62
1644545179;20,6;68
1644545190;20,6;68
1644545251;20,6;68
1644545310;20,6;62
1644545313;20,6;62
1644545375;20,6;62
1644545437;20,6;62
1644545498;20,6;62
1644545560;20,6;62
1644545565;20,6;68
1644545625;20,6;68
1644545687;20,6;68
1644545750;20,6;62
1644545811;20,6;62
1644545873;20,6;62
1644545934;20,6;62
1644545985;20,6;68
1644545996;20,6;68
1644546058;20,6;68
1644546120;20,6;68
1644546140;20,6;62
1644546182;20,6;62
1644546244;20,6;62
1644546306;20,6;62
1644546367;20,6;62
1644546375;20,5;68
1644546429;20,5;68
1644546492;20,5;68
1644546536;20,6;62
1644546555;20,6;62
1644546617;20,6;62
1644546679;20,6;62
1644546741;20,6;62
1644546766;20,5;68
1644546802;20,5;68
1644546864;20,5;68
1644546926;20,5;68
1644546988;20,5;68
1644546991;20,5;62
1644547049;20,5;62
1644547112;20,5;62
1644547174;20,5;62
1644547181;20,5;68
1644547237;20,5;68
1644547299;20,5;68
1644547365;20,5;68
1644547421;20,6;62
1644547428;20,6;62
1644547490;20,6;62
1644547552;20,6;62
1644547614;20,6;62
1644547626;20,5;68
1644547676;20,5;68
1644547738;20,5;68
1644547801;20,5;68
1644547842;20,5;62
1644547862;20,5;62
1644547925;20,5;62
1644547986;20,5;62
1644548027;20,5;68
1644548049;20,5;68
1644548111;20,5;68
1644548172;20,5;68
1644548234;20,5;68
1644548237;20,5;62
1644548295;20,5;62
1644548357;20,5;62
1644548420;20,5;62
1644548437;20,5;68
1644548482;20,5;68
1644548543;20,5;68
1644548607;20,5;68
1644548669;20,5;68
1644548677;20,5;62
1644548731;20,5;62
1644548793;20,5;62
1644548847;20,5;68
1644548855;20,5;68
1644548917;20,5;68
1644548979;20,5;68
1644549041;20,5;68
1644549078;20,5;62
1644549103;20,5;62
1644549164;20,5;62
1644549227;20,5;62
1644549258;20,5;68
1644549289;20,5;68
1644549351;20,5;68
1644549413;20,5;68
1644549475;20,5;68
1644549538;20,5;68
1644549558;20,5;62
1644549601;20,5;62
1644549662;20,5;62
1644549718;20,5;68
1644549724;20,5;68
1644549786;20,5;68
1644549848;20,5;68
1644549909;20,5;68
1644549971;20,5;68
1644549983;20,5;62
1644550033;20,5;62
1644550096;20,5;62
1644550139;20,4;68
1644550159;20,4;68
1644550221;20,4;68
1644550284;20,4;68
1644550346;20,4;68
1644550384;20,4;62
1644550408;20,4;62
1644550469;20,4;62
1644550531;20,4;62
1644550544;20,4;68
1644550593;20,4;68
1644550655;20,4;68
1644550716;20,4;68
1644550778;20,4;68
1644550840;20,4;68
1644550902;20,4;68
1644550964;20,4;68
1644551025;20,4;68
1644551087;20,4;68
1644551149;20,4;68
1644551212;20,4;68
1644551274;20,4;68
1644551336;20,4;68
1644551398;20,4;68
1644551460;20,4;68
1644551522;20,4;68
1644551584;20,4;68
1644551646;20,4;68
1644551665;20,4;62
1644551707;20,4;62
1644551769;20,4;62
1644551820;20,4;68
1644551831;20,4;68
1644551893;20,4;68
1644551955;20,4;68
1644552015;20,4;62
1644552018;20,4;62
1644552080;20,4;62
1644552142;20,4;62
1644552205;20,3;68
1644552205;20,3;68
